year,Boys,Girls
1880,0,0
1881,0,0
1882,5,0
1883,6,0
1884,0,0
1885,8,0
1886,5,0
1887,0,0
1888,10,0
1889,7,0
1890,0,0
1891,0,0
1892,0,0
1893,6,0
1894,0,0
1895,7,0
1896,0,0
1897,6,0
1898,5,0
1899,6,0
1900,0,0
1901,5,0
1902,6,0
1903,0,0
1904,0,0
1905,5,0
1906,6,0
1907,6,0
1908,12,0
1909,9,0
1910,8,0
1911,7,0
1912,19,0
1913,12,0
1914,22,0
1915,22,0
1916,29,0
1917,27,0
1918,28,0
1919,41,0
1920,40,0
1921,43,0
1922,52,0
1923,62,0
1924,81,0
1925,69,0
1926,86,0
1927,61,0
1928,83,0
1929,75,0
1930,95,0
1931,66,0
1932,110,0
1933,116,0
1934,134,0
1935,115,0
1936,121,0
1937,142,0
1938,152,0
1939,192,0
1940,280,0
1941,367,0
1942,360,0
1943,407,0
1944,428,0
1945,478,0
1946,669,0
1947,727,6
1948,736,0
1949,797,0
1950,774,0
1951,727,0
1952,849,0
1953,895,0
1954,921,5
1955,996,0
1956,1150,0
1957,1426,6
1958,1064,5
1959,990,0
1960,1056,5
1961,879,0
1962,756,0
1963,709,0
1964,651,0
1965,549,0
1966,681,0
1967,639,0
1968,670,5
1969,768,0
1970,830,6
1971,833,0
1972,806,6
1973,673,0
1974,820,0
1975,699,5
1976,513,0
1977,475,0
1978,407,0
1979,427,0
1980,474,6
1981,392,0
1982,371,0
1983,297,0
1984,338,0
1985,301,0
1986,249,0
1987,235,0
1988,200,0
1989,174,0
1990,147,0
1991,172,0
1992,149,0
1993,107,0
1994,112,0
1995,102,0
1996,104,0
1997,69,0
1998,69,0
1999,66,0
2000,57,0
2001,84,0
2002,66,0
2003,58,0
2004,36,0
2005,49,0
2006,39,0
2007,39,0
2008,38,0
2009,28,0
2010,26,0
2011,29,0
2012,28,0
2013,29,0
2014,19,0
2015,24,0
2016,30,0
2017,26,0
2018,20,0
2019,22,0
