year,F,M
1880,783,0
1881,737,0
1882,811,5
1883,875,0
1884,935,7
1885,1062,7
1886,1061,7
1887,1043,6
1888,1292,6
1889,1201,0
1890,1275,0
1891,1200,6
1892,1360,0
1893,1367,11
1894,1320,5
1895,1380,0
1896,1407,0
1897,1380,5
1898,1462,7
1899,1297,0
1900,1766,6
1901,1362,16
1902,1501,8
1903,1447,0
1904,1426,0
1905,1642,0
1906,1603,0
1907,1680,0
1908,1749,10
1909,1931,5
1910,2074,7
1911,2158,10
1912,2825,13
1913,3195,13
1914,3814,13
1915,4831,11
1916,5066,11
1917,5078,24
1918,5268,21
1919,4950,23
1920,4889,23
1921,4737,15
1922,4616,7
1923,4323,23
1924,4289,25
1925,4047,20
1926,3688,25
1927,3586,16
1928,3206,21
1929,2950,32
1930,2880,16
1931,2624,19
1932,2658,23
1933,2403,12
1934,2356,19
1935,2341,16
1936,2279,19
1937,2284,24
1938,2476,23
1939,2637,23
1940,2706,19
1941,2846,15
1942,2905,17
1943,2972,14
1944,2686,9
1945,2327,15
1946,2797,6
1947,2953,13
1948,2776,8
1949,2923,10
1950,2727,6
1951,2747,15
1952,2782,8
1953,2973,9
1954,3156,9
1955,3285,18
1956,3322,11
1957,3689,14
1958,3834,11
1959,3936,17
1960,3787,9
1961,3905,13
1962,3750,14
1963,3569,18
1964,3542,15
1965,3101,13
1966,3046,11
1967,2774,6
1968,2994,21
1969,3714,13
1970,3179,19
1971,2607,12
1972,2335,6
1973,2092,6
1974,2065,10
1975,2002,13
1976,1915,18
1977,2064,14
1978,2595,15
1979,2568,11
1980,3068,23
1981,3670,24
1982,3502,22
1983,3382,20
1984,3360,20
1985,3207,31
1986,3106,27
1987,3329,19
1988,3359,28
1989,3371,57
1990,3913,29
1991,5364,19
1992,5021,20
1993,4660,17
1994,4842,13
1995,5412,16
1996,6313,9
1997,7339,10
1998,8328,15
1999,8751,10
2000,8766,8
2001,8838,11
2002,7963,15
2003,7435,18
2004,7146,26
2005,7086,9
2006,6883,11
2007,6132,7
2008,5616,9
2009,4993,0
2010,4675,6
2011,4348,9
2012,3879,0
2013,3750,0
2014,3600,0
2015,3373,0
2016,3336,9
2017,3119,0
2018,3000,5
2019,2775,0
