year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,7
1884,0,7
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,5
1890,0,11
1891,0,12
1892,0,9
1893,0,9
1894,0,15
1895,0,12
1896,0,14
1897,0,10
1898,0,17
1899,0,14
1900,0,42
1901,0,18
1902,0,18
1903,0,26
1904,0,28
1905,0,25
1906,0,43
1907,0,29
1908,0,33
1909,0,40
1910,0,51
1911,5,45
1912,0,79
1913,11,94
1914,8,103
1915,11,136
1916,14,172
1917,8,177
1918,19,198
1919,15,239
1920,13,324
1921,6,361
1922,11,381
1923,14,439
1924,23,529
1925,31,708
1926,28,882
1927,26,993
1928,31,1226
1929,24,1489
1930,30,1799
1931,30,2127
1932,52,2461
1933,35,2930
1934,42,3697
1935,35,4174
1936,32,4208
1937,38,4516
1938,33,4730
1939,26,4752
1940,31,4963
1941,31,5335
1942,32,5949
1943,39,6441
1944,43,6325
1945,37,6155
1946,30,7128
1947,57,7877
1948,32,6923
1949,34,6419
1950,35,5761
1951,32,5685
1952,33,5312
1953,31,5308
1954,28,5333
1955,39,5032
1956,35,5343
1957,41,5671
1958,32,5601
1959,39,5835
1960,32,5816
1961,37,5745
1962,42,5520
1963,26,5041
1964,34,4915
1965,24,4529
1966,22,4237
1967,41,4021
1968,33,3809
1969,31,3761
1970,35,3657
1971,34,3318
1972,24,2932
1973,22,2734
1974,26,2569
1975,22,2360
1976,31,2498
1977,23,2637
1978,25,2170
1979,26,2233
1980,15,2205
1981,21,2097
1982,18,2092
1983,20,2090
1984,22,2068
1985,20,1867
1986,24,1820
1987,16,1810
1988,18,1732
1989,15,1745
1990,17,1786
1991,6,1729
1992,8,1555
1993,9,1527
1994,10,1373
1995,0,1355
1996,5,1361
1997,5,1228
1998,7,1088
1999,0,1097
2000,5,1189
2001,0,1106
2002,5,1169
2003,0,1126
2004,0,1133
2005,0,1085
2006,0,988
2007,0,961
2008,0,881
2009,0,823
2010,0,770
2011,0,665
2012,0,588
2013,0,573
2014,0,534
2015,0,486
2016,0,517
2017,0,456
2018,0,391
2019,0,382
