year,F,M
1880,0,136
1881,0,97
1882,0,105
1883,0,107
1884,0,121
1885,0,115
1886,0,125
1887,0,98
1888,0,92
1889,0,110
1890,0,103
1891,0,107
1892,0,117
1893,0,118
1894,0,127
1895,0,102
1896,0,94
1897,0,118
1898,0,143
1899,7,111
1900,15,205
1901,0,116
1902,10,148
1903,7,112
1904,8,177
1905,12,177
1906,17,146
1907,15,165
1908,20,198
1909,16,192
1910,33,251
1911,37,238
1912,43,405
1913,43,493
1914,54,649
1915,80,801
1916,112,885
1917,103,861
1918,140,986
1919,142,917
1920,167,1043
1921,165,1114
1922,167,1197
1923,192,1276
1924,217,1468
1925,232,1624
1926,226,1933
1927,254,2217
1928,281,2586
1929,276,2992
1930,362,3891
1931,385,4370
1932,375,5303
1933,390,6066
1934,382,7131
1935,414,8453
1936,446,9271
1937,422,10301
1938,470,12169
1939,505,13730
1940,522,15205
1941,547,16804
1942,610,17481
1943,626,17731
1944,540,16280
1945,414,14703
1946,475,17563
1947,469,18790
1948,433,16809
1949,344,15869
1950,352,15265
1951,315,15163
1952,265,14442
1953,277,13906
1954,245,13676
1955,218,12973
1956,215,12632
1957,236,13267
1958,212,12915
1959,192,12316
1960,158,11838
1961,126,11369
1962,161,10578
1963,119,10195
1964,139,9612
1965,114,9020
1966,101,8426
1967,110,7779
1968,109,7449
1969,97,7289
1970,116,7424
1971,94,6573
1972,93,5598
1973,81,5096
1974,61,4665
1975,74,4311
1976,68,4071
1977,46,3748
1978,53,3433
1979,44,3444
1980,57,3192
1981,31,3056
1982,56,2943
1983,42,2758
1984,34,2456
1985,48,2423
1986,31,2267
1987,34,2233
1988,36,2265
1989,25,2164
1990,23,2185
1991,18,1999
1992,18,1769
1993,17,1726
1994,16,1615
1995,16,1517
1996,12,1608
1997,15,1457
1998,6,1398
1999,9,1299
2000,10,1251
2001,6,1253
2002,7,1039
2003,6,1087
2004,7,1086
2005,5,1042
2006,0,1008
2007,0,993
2008,8,1048
2009,0,818
2010,0,748
2011,0,722
2012,0,618
2013,0,636
2014,0,656
2015,0,599
2016,0,595
2017,6,494
2018,0,453
2019,0,377
