year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,13,0
1900,37,0
1901,34,0
1902,43,0
1903,35,0
1904,36,0
1905,42,0
1906,51,0
1907,40,0
1908,59,0
1909,78,0
1910,89,0
1911,117,0
1912,142,0
1913,157,0
1914,225,0
1915,286,0
1916,372,0
1917,455,0
1918,510,0
1919,589,0
1920,670,0
1921,732,0
1922,745,0
1923,787,0
1924,1175,0
1925,1510,0
1926,1467,6
1927,1468,6
1928,1566,5
1929,1690,5
1930,1930,10
1931,2287,11
1932,2628,15
1933,3061,8
1934,3588,11
1935,4442,19
1936,6149,23
1937,7767,34
1938,8711,37
1939,8780,37
1940,9315,47
1941,10061,38
1942,10284,45
1943,10652,39
1944,9732,32
1945,10783,22
1946,14037,30
1947,15409,32
1948,14161,31
1949,14452,18
1950,15012,25
1951,15955,23
1952,14978,18
1953,14627,23
1954,13508,25
1955,13175,37
1956,13015,31
1957,11966,25
1958,10880,28
1959,10491,27
1960,9625,45
1961,8719,32
1962,7819,24
1963,7070,27
1964,6165,27
1965,5031,19
1966,4345,13
1967,3515,10
1968,3046,11
1969,2632,9
1970,2332,14
1971,2144,15
1972,1713,14
1973,1475,11
1974,1323,6
1975,1310,6
1976,1155,5
1977,1143,0
1978,1162,7
1979,1078,6
1980,1004,0
1981,890,0
1982,880,0
1983,773,6
1984,758,0
1985,688,8
1986,657,9
1987,669,6
1988,631,5
1989,546,0
1990,514,0
1991,484,0
1992,463,0
1993,450,0
1994,420,0
1995,362,0
1996,338,0
1997,311,0
1998,311,0
1999,298,0
2000,310,0
2001,273,0
2002,325,0
2003,245,0
2004,285,0
2005,238,0
2006,260,0
2007,286,0
2008,254,0
2009,331,0
2010,236,0
2011,192,0
2012,192,0
2013,188,0
2014,177,0
2015,198,0
2016,165,0
2017,148,0
2018,154,0
2019,140,0
