year,F,M
1880,28,0
1881,29,0
1882,35,0
1883,44,0
1884,40,0
1885,46,0
1886,56,0
1887,58,0
1888,68,0
1889,57,0
1890,76,0
1891,84,0
1892,78,0
1893,72,0
1894,89,0
1895,92,0
1896,102,0
1897,103,0
1898,122,0
1899,80,0
1900,108,0
1901,108,0
1902,115,0
1903,119,0
1904,128,0
1905,154,0
1906,139,0
1907,197,0
1908,231,0
1909,242,0
1910,296,0
1911,386,0
1912,553,0
1913,712,0
1914,883,0
1915,1173,0
1916,1449,0
1917,1585,5
1918,1812,0
1919,1864,6
1920,2057,0
1921,2123,0
1922,2004,0
1923,2222,0
1924,2294,5
1925,2429,10
1926,2468,6
1927,2544,7
1928,2783,9
1929,3051,10
1930,4601,11
1931,4948,22
1932,5786,29
1933,7342,23
1934,8068,26
1935,7855,30
1936,8082,35
1937,9363,42
1938,9868,32
1939,10116,30
1940,10104,39
1941,11139,30
1942,13062,39
1943,13316,46
1944,12592,36
1945,12326,36
1946,14143,30
1947,15234,30
1948,13978,25
1949,14858,27
1950,16192,30
1951,16948,25
1952,17921,29
1953,17772,35
1954,18477,30
1955,17915,28
1956,16762,37
1957,15751,35
1958,14817,32
1959,14955,29
1960,14251,25
1961,13930,29
1962,12253,30
1963,10668,27
1964,9253,26
1965,7654,23
1966,6434,20
1967,5655,15
1968,4837,13
1969,4381,27
1970,4158,10
1971,3394,15
1972,2953,9
1973,2521,12
1974,2175,11
1975,1950,6
1976,1878,10
1977,1944,8
1978,1732,10
1979,1746,7
1980,1610,13
1981,1568,14
1982,1499,14
1983,1399,12
1984,1266,8
1985,1242,15
1986,1236,23
1987,1312,18
1988,1178,13
1989,1210,21
1990,1282,9
1991,1186,15
1992,1197,8
1993,1068,0
1994,1007,9
1995,928,6
1996,827,0
1997,757,0
1998,759,0
1999,646,0
2000,686,0
2001,696,0
2002,630,0
2003,564,0
2004,672,0
2005,512,0
2006,523,0
2007,449,0
2008,415,0
2009,353,0
2010,298,0
2011,269,0
2012,212,0
2013,189,0
2014,167,0
2015,154,0
2016,162,0
2017,170,0
2018,157,0
2019,122,0
