year,F,M
1880,0,28
1881,0,25
1882,0,26
1883,0,22
1884,0,35
1885,0,23
1886,0,20
1887,0,24
1888,0,30
1889,0,25
1890,0,22
1891,0,18
1892,0,24
1893,0,26
1894,0,13
1895,0,26
1896,0,21
1897,0,19
1898,0,18
1899,0,9
1900,0,31
1901,0,17
1902,0,27
1903,0,26
1904,0,22
1905,0,19
1906,0,18
1907,0,29
1908,0,30
1909,0,19
1910,0,18
1911,0,31
1912,0,50
1913,0,51
1914,0,60
1915,0,81
1916,0,84
1917,0,73
1918,0,95
1919,0,91
1920,0,84
1921,0,73
1922,0,78
1923,0,63
1924,0,70
1925,0,70
1926,0,97
1927,0,70
1928,0,70
1929,0,69
1930,0,77
1931,0,57
1932,0,64
1933,0,50
1934,0,66
1935,0,51
1936,0,52
1937,0,45
1938,0,48
1939,0,53
1940,0,52
1941,0,55
1942,0,53
1943,0,51
1944,0,62
1945,0,45
1946,0,54
1947,0,67
1948,0,70
1949,0,60
1950,0,64
1951,0,66
1952,0,58
1953,0,65
1954,0,59
1955,0,58
1956,0,76
1957,0,60
1958,0,53
1959,0,63
1960,0,69
1961,0,43
1962,0,62
1963,0,67
1964,0,89
1965,0,88
1966,0,80
1967,0,67
1968,0,58
1969,0,138
1970,0,193
1971,0,229
1972,0,166
1973,0,182
1974,0,163
1975,0,169
1976,7,192
1977,0,185
1978,0,177
1979,0,212
1980,0,341
1981,8,329
1982,8,285
1983,0,276
1984,0,223
1985,0,195
1986,0,177
1987,0,203
1988,0,175
1989,0,164
1990,0,178
1991,0,162
1992,0,152
1993,0,182
1994,0,233
1995,0,257
1996,0,331
1997,0,359
1998,0,416
1999,0,437
2000,0,437
2001,0,447
2002,0,575
2003,0,545
2004,5,568
2005,0,755
2006,0,855
2007,0,974
2008,0,1255
2009,0,811
2010,0,591
2011,0,536
2012,0,586
2013,0,571
2014,0,566
2015,0,719
2016,0,820
2017,0,691
2018,0,699
2019,0,655
