year,Boys,Girls
1880,5,5
1881,6,0
1882,10,0
1883,9,0
1884,6,6
1885,9,0
1886,20,0
1887,23,5
1888,17,5
1889,27,7
1890,33,0
1891,31,6
1892,39,10
1893,42,10
1894,74,0
1895,61,11
1896,58,13
1897,87,7
1898,130,10
1899,105,8
1900,162,22
1901,161,13
1902,153,13
1903,197,14
1904,229,25
1905,201,23
1906,227,21
1907,250,31
1908,244,22
1909,252,25
1910,318,23
1911,327,38
1912,416,49
1913,392,50
1914,515,81
1915,652,108
1916,726,111
1917,642,111
1918,747,124
1919,778,127
1920,826,133
1921,784,135
1922,810,141
1923,729,111
1924,823,128
1925,812,111
1926,787,149
1927,775,131
1928,743,138
1929,690,104
1930,688,111
1931,547,97
1932,562,96
1933,508,94
1934,495,90
1935,477,74
1936,422,79
1937,415,75
1938,368,71
1939,392,84
1940,322,66
1941,404,65
1942,420,70
1943,398,62
1944,364,46
1945,358,42
1946,325,56
1947,398,48
1948,349,37
1949,302,51
1950,296,44
1951,291,52
1952,307,57
1953,260,39
1954,279,48
1955,266,34
1956,267,36
1957,237,46
1958,231,31
1959,232,28
1960,226,27
1961,233,35
1962,193,17
1963,211,26
1964,225,18
1965,187,24
1966,157,16
1967,130,21
1968,146,15
1969,114,26
1970,120,24
1971,111,18
1972,128,17
1973,107,14
1974,101,24
1975,87,15
1976,98,15
1977,99,23
1978,87,14
1979,106,23
1980,110,17
1981,131,13
1982,124,18
1983,125,21
1984,106,17
1985,109,12
1986,120,15
1987,143,13
1988,123,17
1989,157,18
1990,147,17
1991,179,14
1992,159,12
1993,144,14
1994,145,19
1995,154,10
1996,168,10
1997,330,11
1998,490,13
1999,453,13
2000,419,15
2001,417,14
2002,370,12
2003,351,14
2004,337,13
2005,310,12
2006,319,13
2007,365,12
2008,309,11
2009,286,13
2010,280,9
2011,274,7
2012,332,7
2013,283,9
2014,315,14
2015,312,10
2016,298,14
2017,332,9
2018,313,5
2019,266,16
