year,F,M
1880,0,345
1881,0,323
1882,0,396
1883,0,322
1884,0,346
1885,0,370
1886,0,389
1887,0,339
1888,5,362
1889,0,328
1890,7,336
1891,6,288
1892,8,334
1893,6,255
1894,0,287
1895,5,279
1896,9,281
1897,0,252
1898,0,269
1899,5,261
1900,9,399
1901,0,239
1902,0,300
1903,0,257
1904,0,266
1905,6,236
1906,0,261
1907,5,281
1908,5,220
1909,8,259
1910,13,331
1911,8,245
1912,6,401
1913,9,473
1914,10,513
1915,20,668
1916,17,684
1917,15,774
1918,23,827
1919,16,848
1920,10,838
1921,14,879
1922,19,881
1923,15,868
1924,16,991
1925,13,1123
1926,13,1166
1927,20,1292
1928,21,1237
1929,21,1290
1930,17,1463
1931,15,1522
1932,14,1764
1933,13,1876
1934,16,2206
1935,15,2244
1936,7,2268
1937,8,2347
1938,13,2497
1939,16,2637
1940,15,2714
1941,9,2843
1942,15,3515
1943,13,3681
1944,16,3743
1945,12,3623
1946,12,4336
1947,13,4640
1948,11,3808
1949,6,2725
1950,6,1930
1951,7,1595
1952,0,1522
1953,7,1534
1954,10,1595
1955,7,1703
1956,5,2188
1957,8,3543
1958,12,4918
1959,9,5687
1960,8,5552
1961,10,5349
1962,10,4710
1963,7,4236
1964,10,3647
1965,9,2772
1966,5,2199
1967,11,1808
1968,7,1502
1969,11,1428
1970,0,1258
1971,8,934
1972,0,708
1973,5,585
1974,0,541
1975,0,441
1976,0,419
1977,0,408
1978,0,359
1979,0,369
1980,0,303
1981,0,320
1982,0,313
1983,0,278
1984,5,256
1985,0,207
1986,0,222
1987,0,240
1988,0,215
1989,0,193
1990,0,218
1991,0,184
1992,0,194
1993,0,167
1994,0,171
1995,0,158
1996,0,157
1997,0,130
1998,0,123
1999,0,104
2000,0,119
2001,0,105
2002,0,117
2003,0,101
2004,0,102
2005,0,92
2006,0,97
2007,0,79
2008,0,88
2009,0,61
2010,0,64
2011,0,61
2012,0,58
2013,0,60
2014,0,63
2015,0,42
2016,0,43
2017,0,37
2018,0,39
2019,0,39
