year,F,M
1880,5,569
1881,5,536
1882,5,660
1883,6,584
1884,14,670
1885,15,556
1886,6,614
1887,10,601
1888,12,637
1889,14,576
1890,10,576
1891,11,519
1892,14,602
1893,12,541
1894,11,567
1895,11,577
1896,15,586
1897,10,529
1898,15,476
1899,17,423
1900,10,536
1901,13,411
1902,15,437
1903,16,388
1904,12,443
1905,23,443
1906,15,436
1907,10,466
1908,8,482
1909,18,517
1910,11,590
1911,16,596
1912,27,1106
1913,31,1214
1914,26,1457
1915,43,2111
1916,31,2230
1917,25,2200
1918,56,2433
1919,48,2356
1920,36,2420
1921,45,2486
1922,35,2395
1923,36,2387
1924,55,2292
1925,52,2373
1926,53,2298
1927,45,2318
1928,41,2171
1929,42,2029
1930,28,2035
1931,35,1897
1932,31,1862
1933,24,1804
1934,23,1853
1935,29,1866
1936,19,1825
1937,19,1867
1938,29,1911
1939,27,2009
1940,25,2206
1941,17,2186
1942,24,2393
1943,24,2427
1944,22,2310
1945,21,2187
1946,14,2466
1947,27,2752
1948,21,2703
1949,20,2704
1950,28,2607
1951,37,2670
1952,36,2726
1953,28,2818
1954,26,2761
1955,25,2782
1956,26,2624
1957,24,2737
1958,21,2486
1959,15,2434
1960,34,2377
1961,36,2302
1962,29,2275
1963,31,2231
1964,30,2188
1965,22,2213
1966,39,2314
1967,30,2185
1968,28,2149
1969,51,2380
1970,52,2769
1971,51,3005
1972,52,3229
1973,61,3445
1974,82,4106
1975,118,4434
1976,136,5303
1977,163,5821
1978,191,6109
1979,227,6685
1980,292,8383
1981,380,10451
1982,308,9506
1983,257,8471
1984,287,7606
1985,279,8218
1986,353,8543
1987,322,7984
1988,318,7910
1989,314,8856
1990,347,8980
1991,338,8369
1992,312,8560
1993,336,8265
1994,357,8682
1995,367,7494
1996,289,7075
1997,263,5918
1998,271,5443
1999,355,5003
2000,282,4484
2001,195,4222
2002,190,4431
2003,172,4601
2004,181,4759
2005,173,4744
2006,122,4368
2007,117,4129
2008,120,3950
2009,107,3677
2010,108,3275
2011,81,2969
2012,79,2707
2013,70,2564
2014,72,2463
2015,65,2350
2016,66,2297
2017,75,2097
2018,81,2136
2019,59,1947
