year,F,M
1880,22,5927
1881,24,5441
1882,18,5892
1883,25,5223
1884,33,5693
1885,26,5175
1886,29,5355
1887,19,4768
1888,45,5562
1889,26,5020
1890,33,5097
1891,31,4516
1892,22,5398
1893,23,5030
1894,25,5110
1895,34,5335
1896,28,5206
1897,30,5113
1898,29,5321
1899,27,4597
1900,41,7245
1901,30,4735
1902,30,5592
1903,28,5479
1904,27,5855
1905,35,6042
1906,37,5908
1907,45,6707
1908,32,7012
1909,52,7594
1910,63,9194
1911,69,9951
1912,81,17644
1913,95,20832
1914,107,26263
1915,155,33774
1916,166,35569
1917,182,37339
1918,212,42117
1919,192,42391
1920,249,47911
1921,231,49749
1922,239,49803
1923,280,50462
1924,274,52940
1925,365,52682
1926,359,53207
1927,389,53675
1928,427,52755
1929,397,52124
1930,419,53945
1931,345,51222
1932,320,51926
1933,299,51108
1934,262,54257
1935,238,55002
1936,229,54693
1937,251,56557
1938,275,59099
1939,268,59633
1940,259,62477
1941,255,66742
1942,281,77175
1943,272,80272
1944,237,76955
1945,247,74455
1946,250,87438
1947,257,94766
1948,251,88587
1949,257,86863
1950,252,86227
1951,256,87261
1952,258,87058
1953,236,86086
1954,225,86337
1955,247,84146
1956,251,84862
1957,279,84304
1958,252,78723
1959,294,78602
1960,289,76828
1961,286,75935
1962,262,72546
1963,311,71328
1964,317,73038
1965,303,67697
1966,298,65176
1967,311,61692
1968,312,60686
1969,330,59914
1970,353,61759
1971,302,54620
1972,300,47076
1973,316,42881
1974,251,41352
1975,254,39589
1976,252,38310
1977,273,40048
1978,269,39917
1979,261,39370
1980,271,39327
1981,272,38310
1982,317,38875
1983,282,36353
1984,238,35861
1985,287,35864
1986,273,34043
1987,246,32652
1988,244,32512
1989,176,32707
1990,115,32352
1991,95,30506
1992,70,28506
1993,75,26251
1994,67,24771
1995,57,22729
1996,62,21157
1997,42,20405
1998,45,19687
1999,40,18553
2000,40,17988
2001,42,17072
2002,31,16964
2003,34,16895
2004,95,16466
2005,26,16137
2006,46,16242
2007,33,15964
2008,32,15180
2009,51,14210
2010,29,13887
2011,30,13254
2012,28,13437
2013,28,13575
2014,42,14439
2015,39,14839
2016,67,14882
2017,77,14318
2018,44,13589
2019,68,13087
