year,F,M
1880,13,0
1881,15,0
1882,16,0
1883,11,0
1884,17,0
1885,17,0
1886,16,0
1887,18,0
1888,24,0
1889,20,0
1890,17,0
1891,17,0
1892,27,0
1893,24,0
1894,25,0
1895,23,0
1896,29,0
1897,23,0
1898,25,0
1899,27,0
1900,39,0
1901,26,0
1902,24,0
1903,29,0
1904,16,0
1905,18,0
1906,35,0
1907,45,0
1908,35,0
1909,39,0
1910,41,0
1911,41,0
1912,72,0
1913,80,0
1914,84,0
1915,106,0
1916,136,0
1917,131,0
1918,142,0
1919,146,0
1920,188,0
1921,178,0
1922,174,0
1923,189,0
1924,212,0
1925,201,6
1926,211,0
1927,222,5
1928,185,5
1929,203,13
1930,235,0
1931,222,10
1932,199,8
1933,219,6
1934,156,0
1935,186,8
1936,174,0
1937,176,8
1938,197,0
1939,173,12
1940,239,9
1941,246,12
1942,273,16
1943,293,17
1944,296,10
1945,302,8
1946,396,9
1947,534,13
1948,465,8
1949,536,7
1950,568,7
1951,660,8
1952,777,6
1953,756,0
1954,827,9
1955,758,8
1956,760,8
1957,1116,8
1958,1203,13
1959,1276,12
1960,1351,9
1961,1249,9
1962,1395,10
1963,1302,0
1964,1146,0
1965,987,8
1966,858,8
1967,768,8
1968,856,7
1969,1039,0
1970,1410,7
1971,2240,21
1972,2635,9
1973,2066,5
1974,2132,15
1975,2060,8
1976,2427,11
1977,2687,12
1978,2619,10
1979,2628,16
1980,2646,18
1981,2402,15
1982,2455,13
1983,2247,13
1984,2136,13
1985,1810,10
1986,1631,13
1987,1700,13
1988,1401,18
1989,1289,6
1990,1337,11
1991,1262,5
1992,1140,0
1993,1019,0
1994,981,5
1995,979,10
1996,1012,0
1997,874,0
1998,778,0
1999,758,0
2000,827,0
2001,810,0
2002,840,0
2003,709,0
2004,685,0
2005,613,0
2006,666,0
2007,616,0
2008,511,0
2009,406,0
2010,350,0
2011,361,0
2012,308,0
2013,336,0
2014,336,0
2015,280,0
2016,234,0
2017,260,0
2018,219,0
2019,194,0
