year,F,M
1880,0,18
1881,0,8
1882,0,14
1883,0,12
1884,0,11
1885,0,14
1886,0,12
1887,0,15
1888,0,20
1889,0,9
1890,0,9
1891,0,5
1892,0,11
1893,0,11
1894,0,13
1895,0,17
1896,0,21
1897,0,15
1898,0,20
1899,0,20
1900,0,49
1901,0,27
1902,0,21
1903,0,20
1904,0,44
1905,0,59
1906,0,44
1907,5,54
1908,0,67
1909,6,68
1910,6,73
1911,6,79
1912,0,146
1913,9,145
1914,6,194
1915,11,242
1916,16,271
1917,17,289
1918,16,362
1919,15,439
1920,26,528
1921,21,517
1922,24,561
1923,33,606
1924,23,662
1925,34,722
1926,29,713
1927,27,727
1928,32,775
1929,32,766
1930,34,753
1931,24,630
1932,13,635
1933,16,514
1934,15,538
1935,15,500
1936,14,470
1937,20,509
1938,12,473
1939,17,459
1940,10,463
1941,15,449
1942,12,534
1943,8,560
1944,7,559
1945,16,663
1946,20,700
1947,11,754
1948,24,845
1949,17,784
1950,11,783
1951,14,817
1952,20,809
1953,16,843
1954,11,792
1955,8,843
1956,12,822
1957,12,860
1958,16,865
1959,18,918
1960,11,915
1961,16,971
1962,9,1043
1963,12,996
1964,17,1075
1965,11,1017
1966,17,1107
1967,15,1141
1968,17,1228
1969,17,1403
1970,29,1484
1971,19,1583
1972,28,1611
1973,37,1736
1974,28,1945
1975,49,1924
1976,46,2040
1977,37,2044
1978,41,2074
1979,37,2365
1980,40,2697
1981,44,2759
1982,56,2624
1983,43,2507
1984,38,2514
1985,46,2683
1986,38,2599
1987,35,2788
1988,49,2923
1989,53,3292
1990,59,4129
1991,54,4596
1992,62,4820
1993,63,4681
1994,54,4916
1995,52,4908
1996,35,5114
1997,30,5163
1998,53,5216
1999,43,5570
2000,30,5681
2001,34,6425
2002,40,6368
2003,41,6161
2004,36,6469
2005,26,6376
2006,21,6456
2007,18,6219
2008,24,5757
2009,9,5384
2010,13,4453
2011,8,4166
2012,12,3782
2013,15,3669
2014,11,3521
2015,10,3177
2016,8,3076
2017,6,2745
2018,5,2637
2019,5,2530
