year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,6
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,5
1900,0,0
1901,0,0
1902,0,0
1903,0,11
1904,0,7
1905,0,9
1906,0,9
1907,0,7
1908,0,15
1909,0,17
1910,0,13
1911,0,24
1912,0,24
1913,0,46
1914,0,46
1915,0,69
1916,0,75
1917,0,78
1918,0,88
1919,0,100
1920,0,98
1921,0,118
1922,0,120
1923,11,135
1924,0,146
1925,5,140
1926,0,133
1927,8,148
1928,6,134
1929,0,145
1930,5,158
1931,0,131
1932,0,125
1933,0,100
1934,0,109
1935,0,101
1936,0,84
1937,0,118
1938,0,97
1939,0,88
1940,0,114
1941,0,94
1942,0,100
1943,5,125
1944,0,94
1945,0,140
1946,0,135
1947,0,135
1948,0,179
1949,0,176
1950,0,193
1951,7,190
1952,0,246
1953,0,254
1954,0,249
1955,6,257
1956,0,283
1957,0,301
1958,6,301
1959,0,293
1960,7,344
1961,6,337
1962,0,337
1963,0,404
1964,0,391
1965,0,375
1966,5,352
1967,6,465
1968,0,466
1969,0,579
1970,11,643
1971,8,607
1972,8,614
1973,7,651
1974,7,728
1975,11,764
1976,6,760
1977,9,718
1978,12,744
1979,13,826
1980,11,793
1981,5,888
1982,12,830
1983,14,768
1984,18,947
1985,13,888
1986,10,993
1987,9,1008
1988,16,1023
1989,16,1186
1990,8,1554
1991,18,1512
1992,18,1542
1993,12,1455
1994,8,1316
1995,11,1284
1996,11,1448
1997,9,1288
1998,5,1192
1999,0,1242
2000,6,1306
2001,5,1319
2002,0,1273
2003,6,1158
2004,0,1222
2005,6,1516
2006,0,1415
2007,0,1306
2008,0,1200
2009,0,1059
2010,0,928
2011,0,818
2012,0,776
2013,0,717
2014,0,654
2015,0,664
2016,0,626
2017,0,581
2018,0,539
2019,0,537
