year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,6,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,5,0
1912,8,0
1913,9,0
1914,10,0
1915,11,0
1916,24,0
1917,27,0
1918,20,0
1919,23,0
1920,25,0
1921,33,0
1922,24,0
1923,46,0
1924,44,0
1925,48,0
1926,45,0
1927,63,0
1928,64,0
1929,80,0
1930,67,0
1931,85,0
1932,62,0
1933,63,0
1934,75,0
1935,51,0
1936,72,0
1937,50,0
1938,44,0
1939,73,0
1940,56,0
1941,60,0
1942,62,0
1943,73,0
1944,47,0
1945,72,0
1946,70,0
1947,72,0
1948,79,0
1949,97,0
1950,137,0
1951,275,0
1952,255,0
1953,308,0
1954,304,0
1955,383,0
1956,404,0
1957,352,0
1958,306,0
1959,241,0
1960,228,0
1961,224,0
1962,222,0
1963,266,0
1964,262,0
1965,292,0
1966,297,0
1967,260,0
1968,324,0
1969,390,0
1970,414,0
1971,396,0
1972,351,0
1973,356,0
1974,389,0
1975,401,5
1976,424,0
1977,938,7
1978,828,7
1979,721,13
1980,761,5
1981,809,7
1982,740,11
1983,724,6
1984,869,6
1985,870,10
1986,851,7
1987,979,7
1988,1104,15
1989,1080,16
1990,1317,8
1991,1356,10
1992,1843,16
1993,1926,22
1994,2058,11
1995,2193,13
1996,2508,9
1997,2621,10
1998,2581,12
1999,2477,12
2000,2744,10
2001,2827,6
2002,3522,6
2003,3717,6
2004,3743,16
2005,3681,16
2006,4369,6
2007,5292,11
2008,4370,8
2009,4113,10
2010,3991,0
2011,3729,0
2012,3230,5
2013,3150,0
2014,2762,0
2015,2451,0
2016,2103,6
2017,1839,0
2018,1557,0
2019,1515,0
