year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,6,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,5,0
1914,9,0
1915,7,0
1916,9,0
1917,13,0
1918,10,0
1919,12,0
1920,0,0
1921,12,0
1922,15,0
1923,13,0
1924,13,0
1925,14,0
1926,14,0
1927,15,0
1928,7,0
1929,18,0
1930,18,0
1931,24,0
1932,22,0
1933,18,0
1934,36,0
1935,27,0
1936,41,0
1937,44,0
1938,44,0
1939,40,0
1940,53,0
1941,72,0
1942,75,0
1943,58,0
1944,58,0
1945,42,0
1946,72,0
1947,68,0
1948,94,0
1949,98,0
1950,93,0
1951,90,0
1952,105,0
1953,102,0
1954,102,0
1955,121,0
1956,125,0
1957,123,0
1958,131,0
1959,120,0
1960,134,0
1961,163,0
1962,152,0
1963,143,0
1964,142,0
1965,144,0
1966,130,0
1967,124,0
1968,127,0
1969,120,0
1970,155,0
1971,103,0
1972,82,0
1973,62,0
1974,77,0
1975,57,0
1976,44,0
1977,49,0
1978,61,0
1979,61,0
1980,66,0
1981,63,0
1982,75,0
1983,84,0
1984,85,0
1985,118,0
1986,87,0
1987,114,0
1988,109,0
1989,106,0
1990,94,0
1991,107,0
1992,105,0
1993,68,0
1994,86,0
1995,66,0
1996,73,0
1997,92,0
1998,123,0
1999,100,0
2000,114,0
2001,105,0
2002,92,0
2003,94,0
2004,61,0
2005,54,0
2006,65,5
2007,72,0
2008,62,0
2009,74,0
2010,48,0
2011,45,0
2012,47,6
2013,28,0
2014,42,7
2015,25,6
2016,28,7
2017,29,7
2018,20,9
2019,21,10
