year,Boys,Girls
1880,23,0
1881,25,0
1882,25,0
1883,24,0
1884,41,0
1885,51,0
1886,52,0
1887,61,0
1888,77,0
1889,67,0
1890,89,0
1891,89,0
1892,133,0
1893,108,0
1894,111,0
1895,154,0
1896,165,0
1897,175,0
1898,176,0
1899,192,0
1900,273,0
1901,251,0
1902,234,0
1903,304,0
1904,344,0
1905,360,0
1906,388,0
1907,443,0
1908,572,0
1909,668,0
1910,732,5
1911,862,0
1912,1182,7
1913,1443,7
1914,1792,6
1915,2398,8
1916,2644,9
1917,2929,10
1918,3260,12
1919,3636,11
1920,4238,16
1921,4779,10
1922,4643,15
1923,5048,17
1924,5404,24
1925,5233,21
1926,4984,19
1927,5074,19
1928,4734,39
1929,4411,22
1930,4514,39
1931,4129,40
1932,4014,25
1933,3549,23
1934,3662,34
1935,3344,22
1936,3181,23
1937,3180,26
1938,3130,30
1939,3212,24
1940,3174,31
1941,3045,26
1942,3076,20
1943,3083,23
1944,2959,11
1945,2655,13
1946,2985,10
1947,3110,12
1948,3208,5
1949,3150,8
1950,3027,10
1951,2789,9
1952,2847,14
1953,2710,9
1954,2550,8
1955,2497,10
1956,2470,0
1957,2403,9
1958,2161,9
1959,2196,8
1960,2098,10
1961,1985,10
1962,1941,8
1963,1915,8
1964,1806,7
1965,1670,8
1966,1532,7
1967,1443,14
1968,1359,6
1969,1220,8
1970,1264,7
1971,1299,7
1972,1135,6
1973,1037,5
1974,1040,6
1975,935,6
1976,845,7
1977,863,7
1978,866,0
1979,893,8
1980,809,6
1981,873,5
1982,849,0
1983,684,0
1984,649,10
1985,598,0
1986,583,0
1987,524,5
1988,493,6
1989,494,0
1990,447,6
1991,436,0
1992,434,0
1993,412,0
1994,372,0
1995,317,0
1996,315,0
1997,315,0
1998,299,0
1999,278,0
2000,268,0
2001,258,0
2002,221,0
2003,193,0
2004,205,0
2005,174,0
2006,162,0
2007,181,0
2008,164,0
2009,121,0
2010,112,0
2011,99,0
2012,81,0
2013,101,0
2014,82,0
2015,95,0
2016,75,0
2017,84,0
2018,68,0
2019,77,0
