year,Boys,Girls
1880,0,66
1881,0,61
1882,0,81
1883,0,44
1884,0,74
1885,0,63
1886,0,63
1887,0,70
1888,0,93
1889,0,70
1890,0,77
1891,0,77
1892,0,62
1893,0,87
1894,0,64
1895,0,65
1896,0,62
1897,0,59
1898,0,60
1899,0,48
1900,0,69
1901,0,45
1902,0,47
1903,0,46
1904,0,71
1905,0,62
1906,0,59
1907,0,73
1908,0,65
1909,0,68
1910,0,83
1911,0,76
1912,0,134
1913,0,143
1914,0,165
1915,0,183
1916,0,186
1917,0,180
1918,0,198
1919,0,184
1920,0,207
1921,0,164
1922,0,206
1923,0,207
1924,0,186
1925,5,189
1926,0,159
1927,5,192
1928,0,178
1929,0,174
1930,0,177
1931,0,154
1932,0,157
1933,0,143
1934,0,122
1935,5,137
1936,0,128
1937,0,153
1938,0,187
1939,0,163
1940,0,279
1941,0,361
1942,0,424
1943,0,481
1944,0,471
1945,0,540
1946,0,764
1947,0,1009
1948,0,888
1949,0,696
1950,0,539
1951,0,568
1952,0,659
1953,0,848
1954,0,977
1955,5,1478
1956,5,2221
1957,7,4094
1958,15,5815
1959,7,7728
1960,20,8510
1961,11,9460
1962,17,9425
1963,13,8101
1964,14,6940
1965,15,5412
1966,11,4391
1967,16,3593
1968,14,3279
1969,16,2976
1970,9,2882
1971,5,2153
1972,5,1540
1973,0,1183
1974,5,975
1975,0,883
1976,5,749
1977,6,703
1978,0,645
1979,0,551
1980,0,543
1981,0,434
1982,5,424
1983,5,390
1984,0,365
1985,6,373
1986,6,344
1987,0,305
1988,5,323
1989,0,283
1990,0,249
1991,0,254
1992,0,221
1993,0,209
1994,0,213
1995,0,154
1996,0,156
1997,0,134
1998,0,135
1999,0,165
2000,0,164
2001,0,171
2002,0,162
2003,0,156
2004,0,162
2005,0,130
2006,0,141
2007,0,161
2008,0,142
2009,0,128
2010,0,113
2011,0,90
2012,0,78
2013,0,79
2014,0,100
2015,0,72
2016,0,58
2017,0,59
2018,0,67
2019,0,53
