year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,7,0
1892,0,0
1893,8,0
1894,5,0
1895,0,0
1896,7,0
1897,5,0
1898,14,0
1899,9,0
1900,20,0
1901,19,0
1902,18,0
1903,14,0
1904,23,0
1905,29,0
1906,24,0
1907,45,0
1908,57,0
1909,50,0
1910,56,0
1911,53,0
1912,89,0
1913,133,0
1914,132,0
1915,182,0
1916,176,0
1917,237,0
1918,286,0
1919,396,0
1920,540,0
1921,757,0
1922,1021,0
1923,1402,6
1924,1771,0
1925,1991,8
1926,2245,6
1927,2447,0
1928,2738,10
1929,2970,15
1930,3413,12
1931,3136,0
1932,2874,18
1933,2756,13
1934,3038,11
1935,3115,12
1936,3361,14
1937,3399,11
1938,3632,18
1939,3388,14
1940,3216,20
1941,3388,11
1942,3831,13
1943,4188,13
1944,3974,13
1945,3988,12
1946,5084,13
1947,6010,7
1948,5837,10
1949,6040,9
1950,6453,15
1951,6917,20
1952,6938,12
1953,7133,9
1954,6518,9
1955,6039,19
1956,6067,6
1957,5288,15
1958,4785,6
1959,4322,19
1960,5649,16
1961,10985,32
1962,9829,25
1963,8558,38
1964,11976,48
1965,9414,33
1966,8357,25
1967,6953,33
1968,6744,19
1969,5922,24
1970,5577,15
1971,4785,19
1972,3802,18
1973,3499,17
1974,3575,14
1975,3314,15
1976,2948,12
1977,3147,21
1978,3577,21
1979,3742,6
1980,3878,18
1981,4336,16
1982,5492,27
1983,5403,29
1984,5547,21
1985,5248,30
1986,5037,34
1987,5626,32
1988,5545,32
1989,5444,39
1990,5239,30
1991,4987,16
1992,4688,17
1993,4515,20
1994,5184,18
1995,4792,12
1996,4863,16
1997,4278,15
1998,3500,6
1999,3901,10
2000,5036,12
2001,4299,12
2002,3753,5
2003,3399,8
2004,3066,9
2005,2849,11
2006,2857,8
2007,2621,8
2008,2264,5
2009,1967,0
2010,1807,0
2011,1560,0
2012,1319,0
2013,1330,0
2014,1308,0
2015,1232,0
2016,1134,0
2017,926,0
2018,940,0
2019,815,0
