year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,6
1902,0,7
1903,0,0
1904,0,0
1905,0,0
1906,0,8
1907,0,8
1908,0,0
1909,0,5
1910,0,12
1911,0,11
1912,0,10
1913,0,11
1914,0,25
1915,0,21
1916,0,20
1917,0,37
1918,0,36
1919,0,45
1920,0,25
1921,0,33
1922,0,34
1923,0,28
1924,0,29
1925,0,30
1926,6,38
1927,0,24
1928,0,29
1929,0,25
1930,0,20
1931,0,30
1932,0,27
1933,0,25
1934,0,28
1935,0,25
1936,0,30
1937,0,21
1938,0,27
1939,0,21
1940,0,26
1941,0,20
1942,0,21
1943,0,25
1944,0,16
1945,0,18
1946,0,29
1947,0,21
1948,0,17
1949,0,25
1950,0,18
1951,0,18
1952,0,22
1953,0,22
1954,0,18
1955,0,18
1956,0,19
1957,0,8
1958,0,17
1959,0,12
1960,0,16
1961,0,26
1962,0,12
1963,0,8
1964,0,12
1965,0,11
1966,0,15
1967,0,9
1968,0,11
1969,0,6
1970,0,19
1971,0,7
1972,0,14
1973,0,10
1974,0,0
1975,0,5
1976,0,6
1977,0,8
1978,0,7
1979,0,6
1980,0,7
1981,0,8
1982,0,9
1983,0,0
1984,0,5
1985,0,5
1986,0,7
1987,0,10
1988,0,0
1989,0,7
1990,0,7
1991,0,0
1992,0,6
1993,0,6
1994,0,0
1995,0,0
1996,0,7
1997,0,0
1998,0,5
1999,0,0
2000,0,0
2001,0,0
2002,0,5
2003,0,0
2004,0,5
2005,0,0
2006,0,6
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
