year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,6
1901,0,7
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,7
1907,0,7
1908,0,5
1909,0,11
1910,0,10
1911,0,8
1912,0,12
1913,0,18
1914,0,13
1915,0,24
1916,0,28
1917,0,22
1918,0,14
1919,0,24
1920,0,17
1921,0,7
1922,0,14
1923,0,12
1924,0,21
1925,0,19
1926,0,20
1927,0,17
1928,0,20
1929,0,15
1930,0,14
1931,0,13
1932,0,9
1933,0,9
1934,0,16
1935,0,14
1936,0,15
1937,0,12
1938,0,20
1939,0,13
1940,0,14
1941,0,11
1942,0,21
1943,0,19
1944,0,13
1945,0,20
1946,0,11
1947,0,21
1948,0,19
1949,0,23
1950,0,18
1951,0,21
1952,0,29
1953,0,25
1954,0,32
1955,0,38
1956,0,41
1957,0,48
1958,0,45
1959,0,36
1960,0,52
1961,0,52
1962,0,41
1963,0,54
1964,0,58
1965,0,66
1966,0,53
1967,0,41
1968,0,73
1969,0,65
1970,0,93
1971,0,89
1972,0,80
1973,0,78
1974,0,80
1975,0,107
1976,0,96
1977,0,118
1978,0,123
1979,0,161
1980,0,150
1981,0,131
1982,0,149
1983,0,130
1984,0,170
1985,0,172
1986,0,159
1987,0,165
1988,0,177
1989,0,156
1990,0,165
1991,0,154
1992,0,163
1993,0,170
1994,0,179
1995,0,168
1996,0,175
1997,0,183
1998,0,211
1999,0,220
2000,0,198
2001,0,211
2002,0,195
2003,0,188
2004,0,185
2005,0,218
2006,0,191
2007,0,164
2008,0,157
2009,0,125
2010,0,129
2011,0,136
2012,0,95
2013,0,108
2014,0,113
2015,0,91
2016,0,91
2017,0,81
2018,0,83
2019,0,80
