year,F,M
1880,0,96
1881,0,92
1882,0,97
1883,0,96
1884,0,92
1885,0,100
1886,0,95
1887,0,90
1888,0,107
1889,0,107
1890,0,72
1891,0,78
1892,0,116
1893,0,66
1894,0,86
1895,0,91
1896,0,88
1897,0,102
1898,0,117
1899,0,76
1900,0,121
1901,0,79
1902,0,102
1903,0,93
1904,0,78
1905,0,92
1906,0,83
1907,0,117
1908,0,115
1909,0,109
1910,0,148
1911,0,110
1912,0,187
1913,0,227
1914,0,274
1915,0,355
1916,0,362
1917,7,299
1918,0,377
1919,0,334
1920,0,362
1921,0,359
1922,0,333
1923,0,330
1924,0,306
1925,0,306
1926,0,266
1927,0,272
1928,0,242
1929,0,246
1930,0,221
1931,0,214
1932,0,205
1933,0,199
1934,0,192
1935,0,179
1936,0,194
1937,0,172
1938,0,183
1939,0,184
1940,0,177
1941,0,190
1942,0,198
1943,0,159
1944,0,172
1945,0,165
1946,0,193
1947,0,187
1948,0,175
1949,0,185
1950,0,192
1951,0,179
1952,0,174
1953,0,163
1954,0,169
1955,0,141
1956,0,137
1957,0,153
1958,0,159
1959,0,147
1960,0,156
1961,0,165
1962,0,147
1963,0,154
1964,0,135
1965,0,144
1966,0,121
1967,0,104
1968,0,124
1969,0,141
1970,0,153
1971,0,178
1972,0,269
1973,0,316
1974,0,309
1975,0,334
1976,0,428
1977,5,446
1978,0,448
1979,0,496
1980,0,568
1981,0,594
1982,0,671
1983,0,773
1984,5,747
1985,5,1073
1986,12,1551
1987,8,1637
1988,13,1707
1989,0,1965
1990,10,2222
1991,7,2771
1992,8,2928
1993,8,3197
1994,15,3466
1995,9,3508
1996,8,3447
1997,9,3839
1998,7,3787
1999,7,3933
2000,7,4089
2001,6,3837
2002,0,3791
2003,10,4402
2004,14,4471
2005,0,4153
2006,11,4027
2007,0,3881
2008,5,3792
2009,10,3384
2010,0,3435
2011,0,3107
2012,6,2678
2013,0,2443
2014,0,2168
2015,0,1921
2016,5,1584
2017,0,1499
2018,0,1377
2019,0,1166
