year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,5
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,7
1911,0,6
1912,0,12
1913,0,13
1914,0,11
1915,0,21
1916,0,21
1917,0,18
1918,0,16
1919,0,22
1920,0,22
1921,0,19
1922,0,30
1923,0,27
1924,0,31
1925,0,26
1926,0,27
1927,0,26
1928,0,36
1929,0,19
1930,0,34
1931,0,17
1932,0,37
1933,0,36
1934,0,47
1935,0,43
1936,0,69
1937,0,87
1938,0,157
1939,0,378
1940,0,799
1941,7,1500
1942,5,2055
1943,9,2171
1944,6,2327
1945,14,2782
1946,14,4125
1947,21,5665
1948,22,5928
1949,25,6986
1950,22,7643
1951,13,9715
1952,20,12009
1953,39,15944
1954,34,19054
1955,36,22525
1956,42,23272
1957,46,23964
1958,60,24208
1959,61,26266
1960,83,28829
1961,84,32010
1962,79,33524
1963,99,31719
1964,83,30729
1965,69,29584
1966,86,30201
1967,116,28093
1968,112,28365
1969,114,28975
1970,140,30153
1971,112,25848
1972,99,21685
1973,88,19223
1974,96,19324
1975,81,18326
1976,81,17022
1977,81,17485
1978,99,17001
1979,91,16873
1980,94,16386
1981,91,15931
1982,98,16038
1983,114,15660
1984,96,14761
1985,104,14497
1986,91,13647
1987,78,13478
1988,78,12398
1989,40,12013
1990,40,10978
1991,28,9895
1992,34,8471
1993,17,7536
1994,17,6525
1995,12,5731
1996,9,5263
1997,10,4582
1998,6,4188
1999,10,3815
2000,7,3563
2001,6,3207
2002,8,2999
2003,5,2884
2004,12,2723
2005,0,2424
2006,0,2266
2007,0,2128
2008,0,1997
2009,0,1719
2010,0,1623
2011,0,1439
2012,5,1505
2013,0,1405
2014,0,1377
2015,0,1258
2016,0,1170
2017,0,1053
2018,0,1007
2019,0,876
