year,Boys,Girls
1880,59,12
1881,44,9
1882,60,12
1883,83,19
1884,103,25
1885,99,17
1886,124,11
1887,112,21
1888,145,14
1889,171,12
1890,160,15
1891,181,17
1892,194,19
1893,215,15
1894,242,19
1895,232,19
1896,255,27
1897,258,20
1898,341,21
1899,318,13
1900,473,22
1901,329,31
1902,408,22
1903,462,22
1904,483,26
1905,548,22
1906,666,28
1907,770,40
1908,852,31
1909,940,23
1910,1246,44
1911,1381,44
1912,2056,90
1913,2545,100
1914,3281,113
1915,4603,162
1916,5081,162
1917,5692,187
1918,6600,226
1919,6799,224
1920,7714,277
1921,8592,291
1922,9109,289
1923,9511,307
1924,10724,335
1925,11597,303
1926,12168,298
1927,12511,263
1928,12206,327
1929,11867,288
1930,11986,288
1931,11012,286
1932,10671,240
1933,9965,204
1934,9718,178
1935,8851,195
1936,8534,179
1937,8395,156
1938,7761,166
1939,7289,157
1940,8066,151
1941,7840,152
1942,8255,157
1943,8096,163
1944,7649,172
1945,7428,156
1946,8556,152
1947,8940,156
1948,7774,150
1949,7760,164
1950,7432,165
1951,7626,142
1952,7510,146
1953,7571,121
1954,7666,159
1955,7480,152
1956,7178,169
1957,7043,167
1958,6523,146
1959,6234,152
1960,5638,144
1961,5364,157
1962,4881,136
1963,4482,151
1964,4098,165
1965,3364,199
1966,2919,200
1967,2546,207
1968,2079,231
1969,1909,236
1970,2109,273
1971,1776,294
1972,1300,228
1973,1110,225
1974,960,229
1975,884,193
1976,812,217
1977,765,180
1978,654,182
1979,658,206
1980,682,214
1981,605,240
1982,603,272
1983,525,279
1984,519,268
1985,466,250
1986,401,260
1987,380,283
1988,329,289
1989,348,262
1990,265,357
1991,274,306
1992,211,363
1993,214,428
1994,189,297
1995,159,291
1996,140,240
1997,137,249
1998,151,190
1999,109,246
2000,118,292
2001,112,286
2002,87,261
2003,89,267
2004,77,294
2005,80,242
2006,73,299
2007,86,241
2008,61,222
2009,46,210
2010,69,272
2011,58,209
2012,59,190
2013,63,185
2014,77,184
2015,67,154
2016,75,182
2017,73,162
2018,76,148
2019,90,142
