year,F,M
1880,0,8
1881,0,7
1882,0,0
1883,0,0
1884,0,6
1885,0,9
1886,0,8
1887,0,0
1888,0,9
1889,0,8
1890,0,13
1891,0,8
1892,0,7
1893,0,14
1894,0,15
1895,0,6
1896,0,17
1897,0,13
1898,0,15
1899,0,9
1900,0,18
1901,0,8
1902,0,9
1903,0,12
1904,0,16
1905,0,15
1906,0,14
1907,0,15
1908,0,18
1909,0,14
1910,0,18
1911,0,25
1912,0,67
1913,0,60
1914,0,81
1915,0,122
1916,0,123
1917,0,142
1918,0,144
1919,0,156
1920,0,107
1921,0,137
1922,0,140
1923,5,122
1924,0,161
1925,0,132
1926,0,125
1927,0,139
1928,0,121
1929,0,108
1930,0,113
1931,0,77
1932,0,83
1933,0,99
1934,0,68
1935,0,71
1936,0,61
1937,0,72
1938,0,84
1939,0,91
1940,0,84
1941,0,93
1942,0,107
1943,0,105
1944,0,106
1945,0,122
1946,0,141
1947,0,148
1948,0,138
1949,0,173
1950,0,128
1951,0,135
1952,0,175
1953,0,172
1954,0,212
1955,0,247
1956,0,279
1957,0,299
1958,0,303
1959,0,346
1960,0,360
1961,0,485
1962,0,512
1963,0,499
1964,0,492
1965,0,460
1966,0,506
1967,9,625
1968,12,1109
1969,17,1666
1970,25,2385
1971,19,3057
1972,26,4974
1973,39,6075
1974,39,7430
1975,66,8893
1976,67,10154
1977,67,12019
1978,118,14193
1979,127,17401
1980,161,26761
1981,182,27311
1982,201,29108
1983,217,28303
1984,180,26771
1985,182,25543
1986,244,26631
1987,253,31493
1988,241,35046
1989,198,32846
1990,138,30644
1991,107,26790
1992,87,23612
1993,74,21539
1994,64,20938
1995,79,21580
1996,58,20007
1997,36,18744
1998,50,17971
1999,51,18276
2000,48,17784
2001,37,16231
2002,33,14903
2003,30,13651
2004,50,11877
2005,19,10512
2006,16,9970
2007,16,10045
2008,21,9362
2009,16,8624
2010,11,7847
2011,13,7116
2012,16,5896
2013,10,4871
2014,5,4029
2015,5,3719
2016,6,3560
2017,0,3142
2018,0,2797
2019,7,2516
