year,F,M
1880,0,184
1881,0,172
1882,0,206
1883,0,175
1884,0,182
1885,0,184
1886,0,211
1887,0,202
1888,0,260
1889,0,222
1890,0,189
1891,0,173
1892,0,224
1893,0,180
1894,0,219
1895,0,196
1896,6,219
1897,0,226
1898,5,185
1899,0,191
1900,8,223
1901,0,199
1902,0,227
1903,5,219
1904,0,228
1905,0,272
1906,0,282
1907,8,309
1908,5,287
1909,6,312
1910,9,355
1911,12,402
1912,13,730
1913,15,903
1914,25,1049
1915,25,1458
1916,12,1572
1917,25,1592
1918,22,1779
1919,19,1653
1920,19,1866
1921,24,1937
1922,33,1887
1923,15,1875
1924,25,2045
1925,36,2034
1926,20,2020
1927,30,2102
1928,25,2137
1929,28,2187
1930,30,2279
1931,25,2307
1932,27,2419
1933,23,2204
1934,16,2242
1935,20,2312
1936,11,2314
1937,13,2518
1938,19,2833
1939,27,2928
1940,16,3028
1941,21,3060
1942,33,3572
1943,30,3628
1944,13,3419
1945,18,3481
1946,16,4292
1947,24,5075
1948,25,4759
1949,21,4733
1950,19,4841
1951,24,5181
1952,15,4958
1953,20,4853
1954,23,4831
1955,24,4744
1956,27,4603
1957,13,4420
1958,24,4513
1959,17,4363
1960,20,4375
1961,26,4385
1962,26,4271
1963,17,4339
1964,23,4104
1965,19,3838
1966,26,3419
1967,24,3125
1968,18,2966
1969,25,2887
1970,21,2933
1971,15,2672
1972,8,2303
1973,15,2079
1974,13,2103
1975,12,2036
1976,18,1969
1977,24,1818
1978,9,1828
1979,17,1942
1980,17,2211
1981,19,2062
1982,22,2215
1983,19,2248
1984,21,2125
1985,21,2186
1986,32,2118
1987,17,2173
1988,10,2211
1989,12,2359
1990,15,2219
1991,14,2108
1992,12,1918
1993,13,1900
1994,12,1747
1995,11,1550
1996,5,1467
1997,7,1408
1998,0,1316
1999,5,1315
2000,8,1349
2001,7,1387
2002,6,1381
2003,0,1317
2004,8,1297
2005,5,1227
2006,0,1225
2007,0,1194
2008,9,1137
2009,0,1035
2010,8,973
2011,5,1002
2012,5,958
2013,7,915
2014,5,858
2015,0,974
2016,6,894
2017,0,789
2018,0,738
2019,7,695
