year,F,M
1880,0,0
1881,7,0
1882,0,0
1883,0,0
1884,5,0
1885,11,0
1886,6,0
1887,7,0
1888,12,0
1889,0,0
1890,0,0
1891,6,0
1892,6,0
1893,10,0
1894,9,0
1895,10,0
1896,0,0
1897,6,0
1898,7,0
1899,8,0
1900,7,0
1901,9,0
1902,7,0
1903,8,0
1904,11,0
1905,9,0
1906,5,0
1907,7,0
1908,14,0
1909,8,0
1910,11,0
1911,14,0
1912,9,0
1913,16,0
1914,23,0
1915,21,0
1916,14,0
1917,19,0
1918,18,0
1919,22,0
1920,22,0
1921,15,0
1922,20,0
1923,16,0
1924,17,0
1925,16,0
1926,16,0
1927,10,0
1928,20,0
1929,14,0
1930,8,0
1931,13,0
1932,8,0
1933,9,0
1934,7,0
1935,10,0
1936,12,0
1937,8,0
1938,11,0
1939,9,0
1940,6,0
1941,6,0
1942,8,0
1943,7,0
1944,5,0
1945,0,0
1946,6,0
1947,8,0
1948,9,0
1949,7,0
1950,6,0
1951,6,0
1952,11,0
1953,11,0
1954,8,0
1955,8,0
1956,7,0
1957,8,0
1958,7,0
1959,0,0
1960,6,0
1961,6,0
1962,5,0
1963,7,0
1964,6,0
1965,7,0
1966,8,0
1967,11,0
1968,7,0
1969,6,0
1970,5,0
1971,9,0
1972,10,0
1973,0,0
1974,0,0
1975,0,0
1976,6,0
1977,7,0
1978,6,0
1979,9,0
1980,0,0
1981,10,0
1982,6,0
1983,7,0
1984,0,0
1985,10,0
1986,6,0
1987,0,0
1988,6,0
1989,0,0
1990,12,0
1991,10,0
1992,16,0
1993,21,0
1994,20,0
1995,33,0
1996,25,0
1997,42,0
1998,68,0
1999,58,0
2000,91,0
2001,96,0
2002,138,0
2003,166,0
2004,215,0
2005,326,0
2006,447,0
2007,456,0
2008,467,0
2009,704,0
2010,834,0
2011,944,0
2012,1314,0
2013,1530,0
2014,1905,0
2015,1681,0
2016,1737,0
2017,1884,0
2018,1693,0
2019,1522,0
