year,F,M
1880,0,0
1881,5,0
1882,0,0
1883,0,0
1884,7,0
1885,6,0
1886,9,0
1887,7,0
1888,7,0
1889,10,0
1890,6,0
1891,8,0
1892,16,0
1893,13,0
1894,15,0
1895,12,0
1896,18,0
1897,11,0
1898,16,0
1899,16,0
1900,13,0
1901,12,0
1902,21,0
1903,14,0
1904,21,0
1905,11,0
1906,14,0
1907,22,0
1908,30,0
1909,27,0
1910,27,0
1911,24,0
1912,33,7
1913,58,8
1914,59,13
1915,69,10
1916,60,9
1917,66,13
1918,85,11
1919,93,10
1920,107,9
1921,104,11
1922,111,9
1923,93,10
1924,133,14
1925,148,10
1926,129,5
1927,111,14
1928,106,10
1929,107,8
1930,144,10
1931,88,7
1932,123,12
1933,158,8
1934,131,6
1935,133,7
1936,151,9
1937,181,7
1938,428,7
1939,648,20
1940,708,7
1941,720,9
1942,934,12
1943,1419,12
1944,2026,14
1945,1934,16
1946,2301,11
1947,2509,15
1948,2366,17
1949,2143,13
1950,2195,16
1951,2445,24
1952,2770,18
1953,2721,24
1954,2722,26
1955,2764,31
1956,3394,62
1957,3369,67
1958,3241,65
1959,3752,82
1960,4217,81
1961,4319,64
1962,4543,96
1963,5011,99
1964,5383,94
1965,6082,118
1966,7145,138
1967,7415,134
1968,7089,141
1969,7202,121
1970,7709,142
1971,8480,153
1972,8019,140
1973,7767,147
1974,7474,158
1975,8044,177
1976,8354,183
1977,9785,159
1978,10459,152
1979,10338,135
1980,10452,146
1981,11683,154
1982,11375,133
1983,10415,120
1984,10349,120
1985,10051,121
1986,8638,133
1987,8492,116
1988,8391,92
1989,8409,130
1990,8214,90
1991,7993,91
1992,8023,80
1993,7237,59
1994,6480,64
1995,6009,60
1996,5670,52
1997,5405,41
1998,5132,52
1999,5070,53
2000,5479,51
2001,5746,39
2002,5117,34
2003,4979,39
2004,5055,54
2005,4670,44
2006,5005,40
2007,4798,22
2008,4260,30
2009,4061,19
2010,3569,18
2011,3513,20
2012,3050,18
2013,2815,13
2014,2559,19
2015,2709,11
2016,2477,17
2017,2320,30
2018,2163,25
2019,1975,14
