year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,6,0
1908,9,0
1909,9,0
1910,0,0
1911,9,0
1912,6,0
1913,10,0
1914,12,0
1915,22,13
1916,16,11
1917,12,6
1918,22,10
1919,19,6
1920,29,8
1921,24,13
1922,31,10
1923,23,13
1924,14,14
1925,16,14
1926,21,7
1927,19,13
1928,21,11
1929,14,9
1930,15,13
1931,12,13
1932,12,8
1933,10,8
1934,9,10
1935,6,6
1936,13,10
1937,10,8
1938,16,5
1939,10,7
1940,9,9
1941,6,9
1942,10,12
1943,8,9
1944,0,7
1945,6,5
1946,0,14
1947,9,7
1948,10,6
1949,9,5
1950,0,9
1951,6,0
1952,6,5
1953,0,8
1954,7,7
1955,0,5
1956,6,5
1957,6,0
1958,11,0
1959,0,8
1960,0,0
1961,0,0
1962,5,6
1963,5,0
1964,0,0
1965,6,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,7,6
1971,0,0
1972,0,5
1973,0,0
1974,0,0
1975,0,0
1976,0,5
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,8,0
1982,16,0
1983,18,0
1984,5,5
1985,8,0
1986,6,0
1987,0,0
1988,0,0
1989,0,0
1990,8,0
1991,0,0
1992,0,0
1993,8,0
1994,5,0
1995,0,0
1996,11,0
1997,0,0
1998,0,0
1999,6,0
2000,5,0
2001,11,5
2002,11,0
2003,12,0
2004,11,0
2005,7,0
2006,9,0
2007,15,0
2008,8,0
2009,11,0
2010,12,0
2011,14,5
2012,22,0
2013,18,0
2014,17,0
2015,26,6
2016,28,0
2017,27,5
2018,24,0
2019,45,0
