year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,0
1889,5,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,7
1899,0,0
1900,0,0
1901,7,6
1902,0,6
1903,0,0
1904,0,7
1905,0,0
1906,0,0
1907,0,0
1908,5,6
1909,5,9
1910,0,13
1911,11,7
1912,7,10
1913,5,25
1914,0,23
1915,0,27
1916,12,39
1917,8,20
1918,13,27
1919,10,21
1920,10,14
1921,7,25
1922,12,22
1923,8,21
1924,8,24
1925,8,22
1926,6,14
1927,5,20
1928,0,19
1929,5,12
1930,5,20
1931,9,13
1932,5,14
1933,0,15
1934,7,20
1935,5,29
1936,5,21
1937,5,29
1938,0,24
1939,9,30
1940,0,24
1941,0,24
1942,5,21
1943,0,20
1944,7,25
1945,0,20
1946,0,32
1947,0,31
1948,0,27
1949,0,27
1950,0,30
1951,0,23
1952,6,22
1953,5,23
1954,0,25
1955,0,20
1956,0,39
1957,0,47
1958,0,52
1959,5,51
1960,0,60
1961,0,45
1962,0,55
1963,0,40
1964,0,39
1965,0,30
1966,0,39
1967,0,22
1968,0,23
1969,0,25
1970,0,24
1971,0,27
1972,0,19
1973,0,11
1974,0,11
1975,0,20
1976,0,10
1977,0,13
1978,0,12
1979,0,8
1980,0,6
1981,0,16
1982,0,17
1983,0,12
1984,0,8
1985,0,9
1986,0,13
1987,0,0
1988,0,11
1989,0,7
1990,0,12
1991,0,10
1992,0,0
1993,0,8
1994,0,9
1995,0,0
1996,0,5
1997,0,9
1998,0,8
1999,0,8
2000,0,10
2001,0,8
2002,0,6
2003,0,7
2004,0,0
2005,0,0
2006,0,7
2007,0,0
2008,0,6
2009,0,0
2010,0,6
2011,0,0
2012,0,0
2013,0,6
2014,0,0
2015,0,0
2016,0,7
2017,0,5
2018,0,6
2019,0,9
