year,F,M
1880,0,8
1881,0,6
1882,0,7
1883,0,9
1884,0,6
1885,0,13
1886,0,14
1887,0,10
1888,0,7
1889,0,0
1890,0,12
1891,0,8
1892,0,12
1893,0,10
1894,0,17
1895,0,10
1896,0,10
1897,0,17
1898,0,5
1899,0,7
1900,0,5
1901,0,10
1902,0,14
1903,0,7
1904,0,11
1905,0,10
1906,0,13
1907,0,7
1908,0,9
1909,0,10
1910,0,7
1911,0,16
1912,0,23
1913,0,31
1914,0,42
1915,0,47
1916,0,48
1917,5,45
1918,0,42
1919,0,59
1920,0,43
1921,0,47
1922,0,53
1923,0,47
1924,0,46
1925,0,57
1926,0,45
1927,0,50
1928,0,37
1929,0,39
1930,0,26
1931,0,35
1932,0,30
1933,0,22
1934,0,32
1935,0,34
1936,0,36
1937,0,31
1938,7,25
1939,0,27
1940,0,49
1941,6,54
1942,8,71
1943,10,58
1944,10,55
1945,10,57
1946,7,71
1947,11,67
1948,13,66
1949,11,55
1950,15,57
1951,15,50
1952,23,59
1953,15,55
1954,21,73
1955,8,81
1956,23,64
1957,27,65
1958,38,75
1959,37,80
1960,55,89
1961,81,126
1962,95,113
1963,108,129
1964,181,110
1965,218,121
1966,264,111
1967,386,137
1968,542,169
1969,641,194
1970,931,253
1971,1164,264
1972,1176,273
1973,1253,426
1974,1626,409
1975,1989,418
1976,2288,475
1977,2706,582
1978,3482,533
1979,4451,586
1980,7297,746
1981,8878,674
1982,14856,650
1983,33294,595
1984,38774,541
1985,47006,502
1986,49676,418
1987,54853,409
1988,49966,303
1989,47588,376
1990,45561,239
1991,43479,180
1992,38455,168
1993,34850,135
1994,30279,132
1995,26602,112
1996,23677,108
1997,20896,95
1998,19873,78
1999,18136,77
2000,17997,82
2001,16528,74
2002,15344,60
2003,14516,78
2004,14373,88
2005,13274,69
2006,12347,59
2007,11426,55
2008,9405,53
2009,7813,37
2010,6314,31
2011,5398,37
2012,4700,17
2013,3937,38
2014,3557,40
2015,3424,26
2016,3039,34
2017,2525,32
2018,2274,34
2019,2019,24
