year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,7,0
1887,8,0
1888,0,0
1889,0,0
1890,0,0
1891,7,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,5,0
1897,0,0
1898,0,0
1899,6,0
1900,0,0
1901,0,0
1902,5,0
1903,5,0
1904,6,0
1905,0,0
1906,5,0
1907,5,0
1908,7,0
1909,0,0
1910,8,0
1911,0,0
1912,0,0
1913,5,0
1914,7,0
1915,6,0
1916,8,0
1917,16,0
1918,12,0
1919,7,0
1920,7,0
1921,8,0
1922,0,0
1923,0,0
1924,11,0
1925,5,0
1926,0,0
1927,10,0
1928,0,0
1929,5,0
1930,0,0
1931,6,0
1932,0,0
1933,0,0
1934,5,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,5,0
1944,0,0
1945,0,0
1946,0,0
1947,5,0
1948,8,0
1949,0,0
1950,7,0
1951,0,0
1952,6,0
1953,9,0
1954,5,0
1955,7,0
1956,6,0
1957,6,0
1958,5,0
1959,8,0
1960,9,0
1961,0,0
1962,5,0
1963,0,0
1964,7,0
1965,6,0
1966,9,0
1967,0,0
1968,0,0
1969,5,0
1970,8,0
1971,5,0
1972,9,0
1973,6,0
1974,8,0
1975,8,0
1976,9,0
1977,12,0
1978,11,0
1979,13,0
1980,11,0
1981,14,0
1982,16,0
1983,19,0
1984,8,0
1985,11,0
1986,15,0
1987,13,0
1988,9,0
1989,9,0
1990,17,0
1991,16,0
1992,17,0
1993,25,0
1994,22,0
1995,8,0
1996,18,0
1997,16,0
1998,28,0
1999,16,0
2000,28,0
2001,35,0
2002,186,0
2003,274,0
2004,292,0
2005,309,0
2006,360,0
2007,385,0
2008,379,0
2009,434,0
2010,426,0
2011,400,0
2012,454,0
2013,464,0
2014,430,0
2015,446,0
2016,443,0
2017,423,0
2018,391,0
2019,370,0
