year,F,M
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,5
1888,0,0
1889,0,0
1890,0,6
1891,0,0
1892,0,6
1893,0,0
1894,0,0
1895,0,5
1896,0,0
1897,0,5
1898,0,8
1899,0,11
1900,0,0
1901,0,5
1902,0,7
1903,0,12
1904,0,7
1905,0,11
1906,0,9
1907,0,7
1908,0,0
1909,0,8
1910,0,17
1911,0,19
1912,0,48
1913,0,49
1914,5,58
1915,6,93
1916,0,81
1917,0,116
1918,0,114
1919,5,86
1920,0,112
1921,0,111
1922,0,124
1923,0,122
1924,0,139
1925,0,110
1926,0,100
1927,9,129
1928,39,114
1929,63,98
1930,90,136
1931,56,122
1932,48,114
1933,36,114
1934,42,146
1935,38,118
1936,35,129
1937,40,118
1938,17,141
1939,32,127
1940,27,104
1941,25,115
1942,15,110
1943,18,120
1944,23,91
1945,15,92
1946,31,76
1947,25,112
1948,22,86
1949,23,74
1950,20,80
1951,22,63
1952,21,66
1953,30,82
1954,22,70
1955,24,61
1956,24,63
1957,26,66
1958,22,69
1959,25,68
1960,25,57
1961,26,57
1962,18,45
1963,26,45
1964,19,40
1965,16,29
1966,11,31
1967,12,25
1968,16,39
1969,17,34
1970,12,35
1971,14,25
1972,11,21
1973,6,21
1974,15,25
1975,6,25
1976,7,19
1977,0,19
1978,11,17
1979,12,17
1980,10,16
1981,7,11
1982,11,12
1983,14,20
1984,14,15
1985,20,18
1986,24,15
1987,23,21
1988,16,28
1989,27,19
1990,25,14
1991,25,21
1992,36,20
1993,63,18
1994,78,25
1995,75,26
1996,64,17
1997,79,23
1998,92,29
1999,97,28
2000,105,35
2001,122,30
2002,143,32
2003,158,57
2004,159,51
2005,147,57
2006,148,57
2007,167,79
2008,219,70
2009,167,70
2010,193,55
2011,178,76
2012,223,76
2013,239,69
2014,245,94
2015,300,92
2016,275,105
2017,229,122
2018,274,123
2019,276,129
