year,F,M
1880,473,0
1881,424,0
1882,565,0
1883,623,0
1884,703,0
1885,695,0
1886,779,0
1887,896,5
1888,1046,0
1889,1033,0
1890,1095,0
1891,1125,0
1892,1328,5
1893,1393,6
1894,1470,7
1895,1466,0
1896,1654,7
1897,1579,6
1898,1708,0
1899,1611,8
1900,1914,8
1901,1525,9
1902,1676,5
1903,1616,6
1904,1672,0
1905,1718,11
1906,1759,8
1907,1829,13
1908,1934,7
1909,1974,11
1910,2163,13
1911,2315,0
1912,2945,14
1913,3206,12
1914,3721,14
1915,4795,8
1916,4853,8
1917,5066,11
1918,5291,12
1919,4901,7
1920,4907,13
1921,4798,19
1922,4480,9
1923,4222,11
1924,4240,15
1925,3912,14
1926,3532,19
1927,3338,16
1928,3023,12
1929,2770,12
1930,2510,10
1931,2303,9
1932,2117,9
1933,1873,14
1934,1934,8
1935,1589,0
1936,1592,14
1937,1420,9
1938,1393,0
1939,1300,6
1940,1190,10
1941,1093,0
1942,1132,9
1943,1054,0
1944,961,0
1945,824,0
1946,869,0
1947,839,0
1948,834,0
1949,722,6
1950,748,0
1951,655,0
1952,627,0
1953,640,0
1954,525,0
1955,564,0
1956,507,0
1957,494,0
1958,419,0
1959,424,0
1960,428,0
1961,396,0
1962,354,0
1963,321,0
1964,278,0
1965,259,0
1966,202,0
1967,193,0
1968,155,0
1969,129,0
1970,120,0
1971,132,0
1972,121,0
1973,94,0
1974,94,0
1975,87,0
1976,66,0
1977,63,0
1978,65,0
1979,72,0
1980,77,0
1981,92,0
1982,69,0
1983,82,0
1984,63,0
1985,67,0
1986,69,0
1987,70,0
1988,76,0
1989,79,0
1990,76,0
1991,67,0
1992,69,0
1993,55,0
1994,58,0
1995,61,0
1996,64,0
1997,47,0
1998,64,0
1999,63,0
2000,68,0
2001,60,0
2002,54,0
2003,62,0
2004,57,0
2005,59,0
2006,68,0
2007,65,0
2008,61,0
2009,81,0
2010,67,0
2011,97,0
2012,122,0
2013,124,0
2014,191,0
2015,191,0
2016,233,0
2017,198,0
2018,197,0
2019,213,0
