year,F,M
1880,0,14
1881,0,11
1882,0,18
1883,0,28
1884,0,16
1885,0,29
1886,0,16
1887,0,15
1888,0,18
1889,0,26
1890,0,21
1891,0,20
1892,0,32
1893,0,24
1894,0,28
1895,0,26
1896,0,31
1897,0,34
1898,0,27
1899,0,33
1900,0,43
1901,0,26
1902,0,37
1903,0,84
1904,6,302
1905,0,164
1906,0,106
1907,0,120
1908,0,119
1909,6,101
1910,5,122
1911,0,156
1912,6,300
1913,8,372
1914,7,419
1915,11,568
1916,9,604
1917,9,604
1918,10,642
1919,9,630
1920,16,683
1921,12,688
1922,13,741
1923,0,676
1924,5,678
1925,9,708
1926,6,778
1927,12,759
1928,14,816
1929,8,716
1930,10,756
1931,11,706
1932,5,717
1933,7,669
1934,8,713
1935,11,698
1936,7,674
1937,0,836
1938,5,765
1939,5,680
1940,5,692
1941,0,636
1942,6,625
1943,5,658
1944,5,641
1945,8,553
1946,5,610
1947,7,658
1948,0,696
1949,0,601
1950,0,636
1951,10,649
1952,7,614
1953,6,604
1954,0,596
1955,0,614
1956,0,599
1957,7,564
1958,0,571
1959,0,541
1960,9,527
1961,0,541
1962,5,478
1963,8,458
1964,0,461
1965,0,403
1966,0,371
1967,7,404
1968,0,379
1969,6,353
1970,0,345
1971,0,363
1972,0,293
1973,0,322
1974,0,276
1975,0,241
1976,5,264
1977,0,273
1978,0,235
1979,0,244
1980,0,251
1981,5,240
1982,0,264
1983,0,238
1984,0,195
1985,0,207
1986,5,189
1987,0,191
1988,0,242
1989,5,194
1990,0,210
1991,0,221
1992,0,183
1993,0,181
1994,0,161
1995,0,152
1996,0,136
1997,0,147
1998,0,165
1999,0,128
2000,0,136
2001,0,111
2002,0,156
2003,0,156
2004,0,147
2005,0,134
2006,0,148
2007,0,165
2008,0,162
2009,0,150
2010,0,122
2011,0,131
2012,0,166
2013,0,150
2014,0,162
2015,0,147
2016,0,147
2017,0,133
2018,0,132
2019,0,131
