year,F,M
1880,0,147
1881,0,114
1882,0,172
1883,0,120
1884,0,148
1885,0,159
1886,0,161
1887,0,136
1888,0,167
1889,0,127
1890,0,147
1891,0,133
1892,0,163
1893,0,133
1894,0,152
1895,0,143
1896,0,165
1897,0,130
1898,0,149
1899,0,133
1900,0,192
1901,0,138
1902,0,154
1903,0,138
1904,0,169
1905,0,166
1906,0,176
1907,0,186
1908,0,199
1909,0,227
1910,0,256
1911,0,268
1912,0,482
1913,0,604
1914,0,789
1915,11,1008
1916,8,1094
1917,7,1081
1918,8,1207
1919,5,1082
1920,11,1069
1921,8,1022
1922,8,1003
1923,6,940
1924,5,979
1925,5,902
1926,10,805
1927,18,888
1928,6,800
1929,18,774
1930,13,760
1931,9,727
1932,5,684
1933,5,605
1934,11,623
1935,7,581
1936,0,563
1937,5,565
1938,5,603
1939,5,596
1940,6,619
1941,0,641
1942,6,681
1943,7,660
1944,7,621
1945,0,638
1946,0,706
1947,11,794
1948,10,765
1949,10,729
1950,9,752
1951,9,690
1952,7,699
1953,12,715
1954,8,743
1955,6,712
1956,7,810
1957,10,899
1958,14,1018
1959,12,1164
1960,17,1228
1961,21,1216
1962,13,1268
1963,8,1306
1964,14,1242
1965,11,1246
1966,6,1025
1967,13,1130
1968,15,1166
1969,13,1213
1970,15,1402
1971,15,1368
1972,17,1183
1973,22,1245
1974,25,1388
1975,13,1329
1976,24,1362
1977,22,1614
1978,17,1471
1979,19,1655
1980,29,1681
1981,32,1873
1982,46,1965
1983,27,2161
1984,85,3027
1985,87,3905
1986,143,5110
1987,210,6043
1988,270,6405
1989,242,6539
1990,250,6945
1991,369,6673
1992,366,7349
1993,423,7638
1994,393,7240
1995,440,7423
1996,351,6911
1997,322,6854
1998,279,6951
1999,278,6827
2000,238,6747
2001,219,6614
2002,226,6806
2003,220,6794
2004,241,6811
2005,229,6484
2006,234,6670
2007,191,6273
2008,167,5396
2009,174,5170
2010,171,4435
2011,167,4038
2012,131,3862
2013,146,3550
2014,160,3183
2015,187,3105
2016,176,2843
2017,189,2596
2018,168,2516
2019,149,2376
