year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,6,0
1896,0,0
1897,0,0
1898,5,0
1899,7,0
1900,5,0
1901,9,0
1902,10,0
1903,0,0
1904,6,0
1905,8,0
1906,8,0
1907,16,0
1908,15,0
1909,14,0
1910,14,6
1911,22,0
1912,27,0
1913,36,9
1914,47,13
1915,49,20
1916,67,13
1917,78,20
1918,49,20
1919,72,19
1920,55,21
1921,67,20
1922,46,16
1923,55,16
1924,57,12
1925,55,15
1926,43,16
1927,35,14
1928,26,19
1929,36,10
1930,34,6
1931,25,0
1932,15,5
1933,27,10
1934,22,5
1935,19,0
1936,24,7
1937,19,6
1938,14,10
1939,14,7
1940,13,10
1941,9,5
1942,13,6
1943,8,6
1944,10,0
1945,6,5
1946,8,0
1947,9,0
1948,14,0
1949,5,0
1950,7,5
1951,0,0
1952,0,5
1953,0,0
1954,6,0
1955,7,0
1956,0,0
1957,0,0
1958,0,5
1959,0,0
1960,6,0
1961,0,0
1962,0,5
1963,0,0
1964,5,0
1965,5,0
1966,0,0
1967,5,0
1968,0,0
1969,8,0
1970,0,0
1971,0,0
1972,0,0
1973,7,0
1974,12,6
1975,0,0
1976,12,0
1977,7,0
1978,10,0
1979,9,0
1980,12,0
1981,76,6
1982,180,6
1983,186,0
1984,127,7
1985,136,0
1986,141,5
1987,124,6
1988,101,0
1989,123,0
1990,99,0
1991,74,9
1992,63,7
1993,63,0
1994,53,0
1995,48,6
1996,42,10
1997,50,5
1998,43,0
1999,45,11
2000,54,0
2001,61,10
2002,59,11
2003,65,18
2004,64,15
2005,84,16
2006,69,15
2007,74,21
2008,107,23
2009,82,23
2010,91,21
2011,82,15
2012,91,23
2013,112,19
2014,100,17
2015,96,7
2016,84,16
2017,84,13
2018,90,12
2019,88,19
