year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,9,0
1893,7,0
1894,5,0
1895,5,0
1896,6,0
1897,0,0
1898,9,0
1899,5,0
1900,6,0
1901,7,0
1902,7,0
1903,9,0
1904,9,0
1905,16,0
1906,11,0
1907,27,0
1908,21,0
1909,19,0
1910,18,0
1911,21,0
1912,39,0
1913,42,0
1914,50,0
1915,69,0
1916,54,0
1917,44,0
1918,47,0
1919,42,0
1920,17,0
1921,22,0
1922,21,0
1923,21,0
1924,17,0
1925,18,0
1926,36,0
1927,45,0
1928,32,0
1929,18,0
1930,23,0
1931,16,0
1932,23,0
1933,15,0
1934,23,0
1935,37,0
1936,30,0
1937,25,0
1938,29,0
1939,23,0
1940,27,0
1941,13,0
1942,23,0
1943,15,0
1944,7,0
1945,10,0
1946,14,0
1947,8,0
1948,13,0
1949,12,0
1950,15,0
1951,12,0
1952,18,0
1953,10,0
1954,21,0
1955,11,0
1956,12,0
1957,15,0
1958,23,0
1959,32,0
1960,23,0
1961,32,0
1962,29,0
1963,27,0
1964,31,0
1965,38,0
1966,32,0
1967,50,0
1968,32,0
1969,42,0
1970,50,0
1971,35,0
1972,38,0
1973,42,0
1974,28,0
1975,21,0
1976,31,0
1977,32,0
1978,32,0
1979,36,0
1980,46,0
1981,44,0
1982,72,0
1983,54,0
1984,52,0
1985,57,0
1986,60,0
1987,51,0
1988,66,0
1989,72,0
1990,100,0
1991,146,0
1992,119,0
1993,93,0
1994,128,0
1995,188,0
1996,196,0
1997,191,0
1998,155,0
1999,181,0
2000,168,0
2001,197,0
2002,199,0
2003,184,0
2004,255,0
2005,264,0
2006,209,0
2007,186,0
2008,190,0
2009,197,0
2010,185,0
2011,235,0
2012,250,0
2013,256,0
2014,297,0
2015,312,0
2016,363,0
2017,403,0
2018,445,0
2019,597,0
