year,Girls,Boys
1880,16,0
1881,23,0
1882,20,0
1883,27,0
1884,36,0
1885,34,0
1886,40,0
1887,41,0
1888,59,0
1889,69,0
1890,68,0
1891,66,0
1892,82,0
1893,119,0
1894,107,0
1895,126,0
1896,139,0
1897,144,0
1898,198,0
1899,142,0
1900,176,0
1901,184,0
1902,163,0
1903,202,0
1904,190,0
1905,209,0
1906,215,0
1907,242,0
1908,277,0
1909,291,0
1910,338,0
1911,381,0
1912,540,0
1913,562,0
1914,720,0
1915,1116,0
1916,1339,0
1917,1573,8
1918,1482,0
1919,1504,0
1920,1934,7
1921,1924,8
1922,1762,7
1923,1869,8
1924,1853,0
1925,1764,0
1926,1617,0
1927,1629,10
1928,1725,9
1929,1977,13
1930,2184,11
1931,2080,12
1932,2098,14
1933,1904,12
1934,1784,7
1935,1932,10
1936,2304,15
1937,2713,7
1938,2636,8
1939,2588,15
1940,2827,20
1941,2741,12
1942,2998,10
1943,2951,9
1944,2826,6
1945,2766,8
1946,4027,16
1947,4187,9
1948,3614,11
1949,3590,14
1950,3571,6
1951,3786,7
1952,4134,8
1953,4407,6
1954,4407,11
1955,4719,10
1956,5502,13
1957,5813,20
1958,5773,12
1959,5477,17
1960,5635,16
1961,5504,21
1962,5516,17
1963,5472,14
1964,4905,13
1965,4021,15
1966,3872,9
1967,3515,9
1968,3046,14
1969,2918,12
1970,2895,13
1971,2682,6
1972,2231,9
1973,1985,10
1974,1936,10
1975,1721,5
1976,1508,0
1977,1513,9
1978,1221,8
1979,1139,11
1980,1151,0
1981,1055,7
1982,1011,5
1983,899,6
1984,863,0
1985,738,8
1986,745,5
1987,737,6
1988,717,5
1989,678,9
1990,644,6
1991,580,0
1992,547,0
1993,491,0
1994,438,0
1995,400,0
1996,394,0
1997,407,0
1998,350,0
1999,321,0
2000,314,0
2001,297,0
2002,266,0
2003,245,0
2004,266,0
2005,223,0
2006,212,0
2007,210,0
2008,238,0
2009,199,0
2010,174,0
2011,181,0
2012,151,0
2013,151,0
2014,164,0
2015,148,0
2016,174,0
2017,186,0
2018,171,0
2019,189,0
