year,F,M
1880,241,0
1881,263,0
1882,288,0
1883,287,0
1884,337,0
1885,339,0
1886,370,0
1887,338,0
1888,404,0
1889,413,0
1890,392,0
1891,371,0
1892,455,0
1893,387,0
1894,418,0
1895,431,0
1896,367,0
1897,354,0
1898,371,0
1899,326,5
1900,377,0
1901,317,0
1902,301,0
1903,247,0
1904,294,0
1905,311,0
1906,260,0
1907,285,0
1908,260,0
1909,271,0
1910,278,0
1911,280,0
1912,310,0
1913,346,0
1914,375,0
1915,412,0
1916,421,0
1917,445,0
1918,397,0
1919,379,0
1920,379,0
1921,392,0
1922,341,0
1923,362,0
1924,341,0
1925,310,0
1926,310,0
1927,234,0
1928,247,0
1929,209,0
1930,196,0
1931,209,0
1932,213,0
1933,199,0
1934,189,0
1935,213,0
1936,192,0
1937,176,0
1938,192,0
1939,185,0
1940,218,0
1941,223,0
1942,295,0
1943,284,0
1944,238,0
1945,280,0
1946,274,0
1947,310,0
1948,306,0
1949,333,0
1950,380,0
1951,409,0
1952,416,5
1953,427,0
1954,428,0
1955,453,0
1956,642,0
1957,667,0
1958,792,0
1959,858,0
1960,977,0
1961,1057,0
1962,948,0
1963,1035,5
1964,1276,0
1965,1649,5
1966,2328,8
1967,2660,12
1968,2431,6
1969,2816,15
1970,3550,11
1971,4132,11
1972,4181,12
1973,5626,19
1974,7477,25
1975,12655,45
1976,15589,67
1977,18280,62
1978,20518,80
1979,31927,111
1980,35819,86
1981,34372,100
1982,34216,108
1983,33755,103
1984,33907,109
1985,39053,143
1986,40531,129
1987,41786,123
1988,39457,122
1989,36829,134
1990,34410,96
1991,28892,56
1992,25034,51
1993,20811,35
1994,18718,42
1995,16352,32
1996,13976,24
1997,12242,24
1998,10919,14
1999,9746,15
2000,8556,11
2001,6970,11
2002,6137,7
2003,5345,9
2004,4681,19
2005,4094,9
2006,3357,10
2007,3045,6
2008,2443,0
2009,1957,0
2010,1659,0
2011,1411,5
2012,1233,0
2013,1070,0
2014,1056,0
2015,1028,0
2016,1004,0
2017,961,0
2018,853,0
2019,763,0
