year,Boys,Girls
1880,0,0
1881,7,0
1882,7,0
1883,8,0
1884,0,0
1885,8,0
1886,11,0
1887,8,0
1888,10,0
1889,10,0
1890,12,0
1891,7,0
1892,11,0
1893,13,0
1894,14,0
1895,15,0
1896,12,0
1897,14,0
1898,17,0
1899,15,0
1900,18,0
1901,11,0
1902,7,0
1903,15,0
1904,20,0
1905,16,0
1906,16,0
1907,21,0
1908,36,0
1909,32,0
1910,31,0
1911,44,0
1912,46,0
1913,57,0
1914,54,0
1915,75,0
1916,95,0
1917,110,0
1918,118,0
1919,125,0
1920,149,0
1921,141,0
1922,164,0
1923,185,0
1924,220,0
1925,228,0
1926,270,5
1927,308,0
1928,293,0
1929,301,0
1930,334,0
1931,289,0
1932,251,5
1933,232,0
1934,237,0
1935,223,0
1936,274,0
1937,274,0
1938,313,0
1939,354,6
1940,309,6
1941,358,8
1942,360,5
1943,394,5
1944,424,0
1945,460,0
1946,562,0
1947,747,0
1948,687,0
1949,707,0
1950,768,0
1951,826,0
1952,873,0
1953,914,0
1954,923,0
1955,1028,8
1956,1037,6
1957,1102,7
1958,1049,0
1959,1367,5
1960,1641,0
1961,1671,8
1962,1978,8
1963,2215,8
1964,2417,7
1965,2356,10
1966,2224,0
1967,2305,8
1968,2568,9
1969,3047,6
1970,3321,12
1971,3589,21
1972,3267,22
1973,3432,14
1974,3436,19
1975,3718,16
1976,3791,18
1977,4400,13
1978,4750,20
1979,5548,25
1980,5752,20
1981,5856,21
1982,5615,22
1983,7491,29
1984,7820,33
1985,7122,21
1986,7016,33
1987,6777,35
1988,6700,29
1989,6816,39
1990,6511,23
1991,5556,16
1992,4908,13
1993,4431,13
1994,4102,10
1995,3908,10
1996,3860,9
1997,3782,10
1998,3407,0
1999,3014,0
2000,2761,0
2001,2657,0
2002,2820,0
2003,2542,0
2004,2517,6
2005,2343,5
2006,2131,0
2007,1950,0
2008,1864,0
2009,1560,0
2010,1431,0
2011,1229,0
2012,1199,0
2013,1020,0
2014,977,0
2015,909,0
2016,864,0
2017,869,0
2018,788,0
2019,748,0
