year,F,M
1880,6,0
1881,6,0
1882,8,0
1883,10,0
1884,11,0
1885,0,0
1886,9,0
1887,15,0
1888,13,0
1889,7,0
1890,8,0
1891,15,0
1892,16,0
1893,20,0
1894,14,0
1895,15,0
1896,26,0
1897,16,0
1898,14,0
1899,17,0
1900,21,0
1901,25,0
1902,19,0
1903,28,0
1904,31,0
1905,43,0
1906,35,0
1907,53,0
1908,46,0
1909,53,0
1910,61,0
1911,66,0
1912,102,0
1913,90,0
1914,107,0
1915,147,0
1916,182,0
1917,185,0
1918,226,0
1919,223,0
1920,274,0
1921,329,0
1922,281,5
1923,338,0
1924,357,0
1925,341,7
1926,327,0
1927,360,9
1928,362,0
1929,347,5
1930,325,6
1931,258,6
1932,256,0
1933,211,0
1934,212,0
1935,196,5
1936,193,0
1937,177,0
1938,190,0
1939,178,0
1940,154,0
1941,171,0
1942,223,0
1943,228,0
1944,203,0
1945,213,0
1946,211,0
1947,247,0
1948,199,0
1949,182,0
1950,217,0
1951,189,0
1952,198,0
1953,187,0
1954,167,0
1955,180,0
1956,173,0
1957,162,0
1958,151,0
1959,157,0
1960,176,0
1961,150,0
1962,173,0
1963,154,0
1964,156,0
1965,178,0
1966,175,0
1967,163,0
1968,158,0
1969,131,0
1970,164,0
1971,177,0
1972,154,0
1973,176,0
1974,174,0
1975,178,0
1976,184,0
1977,186,0
1978,167,0
1979,194,0
1980,207,0
1981,211,0
1982,242,5
1983,175,0
1984,205,0
1985,209,0
1986,216,0
1987,252,0
1988,236,0
1989,273,0
1990,293,0
1991,269,0
1992,321,0
1993,365,0
1994,318,0
1995,324,0
1996,355,0
1997,430,0
1998,503,0
1999,520,0
2000,557,0
2001,684,0
2002,664,0
2003,810,0
2004,989,0
2005,951,0
2006,1068,0
2007,1068,0
2008,1174,0
2009,1488,0
2010,1527,0
2011,1725,0
2012,1904,0
2013,2128,0
2014,2740,0
2015,3645,0
2016,3992,0
2017,4600,0
2018,4811,5
2019,4952,7
