year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,6,0
1915,11,0
1916,19,0
1917,14,0
1918,13,0
1919,17,0
1920,14,0
1921,18,0
1922,10,0
1923,29,0
1924,14,0
1925,21,0
1926,20,0
1927,16,0
1928,14,0
1929,15,0
1930,18,0
1931,10,0
1932,10,0
1933,17,0
1934,9,0
1935,6,0
1936,14,0
1937,25,0
1938,17,0
1939,14,0
1940,8,0
1941,20,0
1942,13,0
1943,11,0
1944,12,0
1945,10,0
1946,19,0
1947,10,0
1948,16,0
1949,12,0
1950,12,0
1951,18,0
1952,23,0
1953,25,0
1954,19,0
1955,15,0
1956,26,0
1957,6,0
1958,18,0
1959,17,0
1960,14,0
1961,15,0
1962,12,0
1963,28,0
1964,14,0
1965,23,0
1966,14,0
1967,22,0
1968,21,0
1969,30,0
1970,32,0
1971,39,0
1972,43,0
1973,17,0
1974,23,0
1975,52,0
1976,24,0
1977,23,0
1978,20,0
1979,34,0
1980,27,0
1981,32,0
1982,33,0
1983,25,0
1984,19,0
1985,17,0
1986,16,0
1987,15,0
1988,20,0
1989,17,0
1990,22,0
1991,16,0
1992,14,0
1993,16,0
1994,21,0
1995,6,0
1996,12,0
1997,10,0
1998,18,0
1999,11,0
2000,17,0
2001,27,0
2002,26,0
2003,20,0
2004,29,0
2005,20,0
2006,23,0
2007,23,0
2008,27,0
2009,22,0
2010,11,0
2011,14,0
2012,15,0
2013,13,0
2014,12,0
2015,11,0
2016,12,0
2017,7,0
2018,6,0
2019,0,0
