year,Girls,Boys
1880,0,130
1881,0,128
1882,0,139
1883,0,143
1884,0,179
1885,0,153
1886,0,174
1887,0,153
1888,0,193
1889,0,219
1890,0,189
1891,0,170
1892,0,255
1893,0,220
1894,0,257
1895,0,221
1896,5,276
1897,0,249
1898,0,325
1899,0,291
1900,0,406
1901,5,323
1902,0,420
1903,0,399
1904,0,422
1905,0,490
1906,0,542
1907,0,593
1908,0,690
1909,0,758
1910,6,980
1911,7,1288
1912,8,2480
1913,8,2781
1914,14,3695
1915,24,4722
1916,16,4749
1917,19,5027
1918,19,5168
1919,24,4737
1920,32,4944
1921,23,5238
1922,24,5093
1923,26,5120
1924,20,5192
1925,25,5040
1926,34,5061
1927,31,4919
1928,31,4716
1929,49,4734
1930,30,4677
1931,39,4304
1932,34,4223
1933,26,3974
1934,17,3840
1935,25,3908
1936,16,3979
1937,24,4337
1938,16,4689
1939,27,4609
1940,19,4766
1941,19,5238
1942,23,6211
1943,22,6203
1944,14,5604
1945,10,5685
1946,25,6773
1947,23,8013
1948,23,7881
1949,20,8452
1950,23,8614
1951,32,9844
1952,43,11186
1953,35,11694
1954,58,13129
1955,57,14169
1956,67,15552
1957,66,17053
1958,82,17422
1959,83,17954
1960,98,19503
1961,122,20191
1962,104,20105
1963,111,20239
1964,121,20134
1965,111,20338
1966,172,20627
1967,157,20881
1968,137,20237
1969,158,20909
1970,143,21183
1971,137,19228
1972,135,17458
1973,145,16419
1974,125,16389
1975,137,16495
1976,140,16610
1977,146,16803
1978,150,16813
1979,154,17525
1980,161,17613
1981,132,18579
1982,135,19642
1983,164,19831
1984,158,20958
1985,199,22085
1986,198,21955
1987,213,23126
1988,178,23635
1989,124,24423
1990,100,25079
1991,87,24442
1992,81,23166
1993,94,21784
1994,90,21599
1995,87,20481
1996,67,20504
1997,41,20031
1998,51,19632
1999,55,19470
2000,52,19652
2001,40,19736
2002,45,19589
2003,38,20147
2004,56,19607
2005,27,19380
2006,26,19407
2007,30,19629
2008,28,18405
2009,26,16313
2010,27,15498
2011,24,14274
2012,15,13207
2013,15,12274
2014,18,11588
2015,13,10638
2016,11,9877
2017,8,8846
2018,5,8022
2019,0,7669
