year,Girls,Boys
1880,6,0
1881,7,0
1882,11,0
1883,0,0
1884,6,0
1885,5,0
1886,7,0
1887,5,0
1888,9,0
1889,8,0
1890,6,0
1891,12,0
1892,6,0
1893,10,0
1894,5,0
1895,0,0
1896,6,0
1897,6,0
1898,6,0
1899,0,0
1900,7,0
1901,6,0
1902,7,0
1903,10,0
1904,0,0
1905,0,0
1906,6,0
1907,5,0
1908,0,0
1909,8,0
1910,6,0
1911,13,0
1912,8,0
1913,11,0
1914,11,0
1915,11,0
1916,16,0
1917,11,0
1918,6,0
1919,17,0
1920,15,0
1921,11,0
1922,13,0
1923,15,0
1924,15,5
1925,26,0
1926,24,5
1927,18,0
1928,29,0
1929,11,0
1930,16,0
1931,19,0
1932,21,0
1933,15,0
1934,15,0
1935,26,0
1936,18,0
1937,25,0
1938,21,0
1939,24,0
1940,37,0
1941,32,0
1942,46,5
1943,52,0
1944,32,0
1945,34,0
1946,42,5
1947,46,8
1948,65,0
1949,58,0
1950,68,5
1951,82,0
1952,95,0
1953,85,5
1954,108,0
1955,108,0
1956,117,0
1957,169,0
1958,154,0
1959,176,0
1960,241,6
1961,236,0
1962,286,0
1963,236,0
1964,217,0
1965,222,0
1966,187,0
1967,162,0
1968,134,0
1969,148,0
1970,171,0
1971,204,0
1972,167,0
1973,191,0
1974,220,0
1975,240,0
1976,256,0
1977,279,5
1978,619,5
1979,792,0
1980,930,5
1981,1211,6
1982,1299,6
1983,1311,5
1984,1263,0
1985,1208,7
1986,1120,5
1987,1051,8
1988,1221,8
1989,1275,7
1990,1293,0
1991,1174,0
1992,1081,0
1993,1176,0
1994,1372,0
1995,1378,5
1996,1418,7
1997,1564,0
1998,1608,6
1999,1809,8
2000,1566,0
2001,1986,0
2002,1961,0
2003,2048,0
2004,2024,20
2005,1753,0
2006,1686,6
2007,1577,8
2008,1331,5
2009,1281,5
2010,1149,0
2011,1064,0
2012,1037,0
2013,906,0
2014,842,0
2015,726,0
2016,727,0
2017,697,0
2018,653,0
2019,618,0
