year,F,M
1880,131,0
1881,130,0
1882,150,0
1883,167,0
1884,214,0
1885,208,0
1886,229,0
1887,239,0
1888,295,0
1889,341,0
1890,328,0
1891,337,0
1892,393,0
1893,397,0
1894,470,0
1895,551,0
1896,488,0
1897,545,0
1898,593,0
1899,586,0
1900,736,0
1901,634,0
1902,753,0
1903,774,0
1904,880,0
1905,996,6
1906,1064,5
1907,1264,6
1908,1354,5
1909,1477,5
1910,1842,12
1911,1882,11
1912,2666,9
1913,2998,7
1914,3888,9
1915,4896,12
1916,5343,12
1917,5455,14
1918,5613,13
1919,4924,8
1920,5041,15
1921,5058,19
1922,5054,21
1923,5022,12
1924,5035,14
1925,4935,23
1926,4779,5
1927,4783,14
1928,4931,24
1929,5172,18
1930,5532,26
1931,5859,19
1932,6194,20
1933,6208,19
1934,6641,25
1935,6706,27
1936,6666,34
1937,6713,28
1938,6990,30
1939,6551,23
1940,7196,23
1941,7122,22
1942,7665,41
1943,7829,23
1944,7080,19
1945,7037,22
1946,8077,12
1947,8893,20
1948,8025,19
1949,7870,15
1950,7922,10
1951,8421,13
1952,8654,18
1953,8577,16
1954,8750,18
1955,8917,23
1956,8986,19
1957,9041,28
1958,8850,23
1959,8920,13
1960,8676,25
1961,8214,22
1962,8123,20
1963,7976,19
1964,7758,24
1965,6781,27
1966,5992,20
1967,6249,25
1968,6178,10
1969,6131,16
1970,5737,25
1971,4558,20
1972,3362,15
1973,3255,13
1974,2929,11
1975,2717,11
1976,2437,14
1977,2452,8
1978,2320,9
1979,2266,9
1980,2171,7
1981,2123,11
1982,1920,9
1983,1812,12
1984,1694,6
1985,1443,0
1986,1303,8
1987,1204,0
1988,1172,6
1989,1089,8
1990,1124,0
1991,1025,0
1992,945,0
1993,848,0
1994,785,0
1995,743,0
1996,663,0
1997,626,0
1998,555,0
1999,583,0
2000,546,0
2001,506,0
2002,525,0
2003,498,0
2004,402,6
2005,434,0
2006,388,0
2007,368,0
2008,344,0
2009,287,0
2010,285,0
2011,256,0
2012,268,0
2013,280,0
2014,283,0
2015,306,0
2016,265,0
2017,255,0
2018,268,0
2019,261,0
