year,F,M
1880,2604,12
1881,2698,16
1882,3143,0
1883,3306,16
1884,3860,20
1885,3994,20
1886,4283,15
1887,4227,13
1888,4982,26
1889,5062,23
1890,5233,20
1891,5099,15
1892,5542,20
1893,5695,17
1894,5565,20
1895,5950,18
1896,5860,17
1897,5429,19
1898,5773,31
1899,5115,23
1900,6114,25
1901,4923,18
1902,5288,16
1903,5098,18
1904,5330,16
1905,5424,21
1906,5502,13
1907,5575,20
1908,5860,10
1909,5804,24
1910,6436,21
1911,6753,20
1912,8586,29
1913,9687,31
1914,11865,40
1915,15119,31
1916,15228,35
1917,15160,33
1918,15666,31
1919,14498,42
1920,14581,33
1921,14477,28
1922,13407,41
1923,12863,38
1924,13077,32
1925,12251,34
1926,11698,48
1927,11215,49
1928,10574,51
1929,9751,42
1930,9079,52
1931,8430,33
1932,7922,38
1933,7074,25
1934,6679,25
1935,6163,30
1936,5725,37
1937,5449,18
1938,5142,22
1939,4929,18
1940,4718,25
1941,4432,14
1942,4487,24
1943,4232,13
1944,3634,15
1945,3607,12
1946,3998,14
1947,4240,15
1948,4037,15
1949,3897,15
1950,3816,9
1951,3868,14
1952,3714,15
1953,3836,11
1954,3999,12
1955,4093,15
1956,4387,19
1957,4448,11
1958,4659,7
1959,4879,20
1960,4656,14
1961,4670,19
1962,4436,14
1963,4250,17
1964,4291,21
1965,3921,13
1966,3676,16
1967,3724,13
1968,3565,10
1969,3716,12
1970,3797,21
1971,3576,14
1972,3450,13
1973,3503,12
1974,3615,12
1975,3575,14
1976,3588,15
1977,3852,19
1978,4171,14
1979,4666,29
1980,5035,23
1981,5191,24
1982,5270,23
1983,5218,15
1984,5306,22
1985,5883,19
1986,5908,28
1987,6168,24
1988,6441,28
1989,6898,58
1990,7290,33
1991,7118,14
1992,6848,6
1993,6810,8
1994,7525,18
1995,8567,14
1996,8571,9
1997,8341,0
1998,8380,13
1999,9107,11
2000,10593,9
2001,10583,9
2002,10387,12
2003,9450,13
2004,9516,46
2005,9103,19
2006,8603,5
2007,7895,11
2008,7269,11
2009,6808,10
2010,6331,10
2011,5666,7
2012,5620,5
2013,5382,7
2014,5694,0
2015,5132,7
2016,4792,6
2017,4551,8
2018,4178,5
2019,3807,0
