year,Boys,Girls
1880,0,6
1881,0,5
1882,0,0
1883,0,6
1884,0,8
1885,0,0
1886,0,7
1887,0,5
1888,0,5
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,0
1894,0,5
1895,0,0
1896,0,8
1897,0,0
1898,0,6
1899,0,0
1900,0,7
1901,0,0
1902,0,6
1903,0,0
1904,0,8
1905,0,5
1906,0,0
1907,0,0
1908,0,9
1909,0,0
1910,0,13
1911,0,6
1912,0,14
1913,0,21
1914,0,24
1915,0,26
1916,0,32
1917,0,44
1918,0,36
1919,0,28
1920,0,35
1921,0,30
1922,0,36
1923,0,25
1924,0,28
1925,0,30
1926,0,22
1927,0,26
1928,0,16
1929,0,13
1930,0,17
1931,0,27
1932,0,23
1933,0,15
1934,0,19
1935,0,17
1936,0,9
1937,0,24
1938,0,16
1939,0,14
1940,0,19
1941,0,14
1942,0,12
1943,0,27
1944,0,13
1945,0,8
1946,0,15
1947,0,15
1948,0,10
1949,0,13
1950,0,15
1951,0,11
1952,0,8
1953,0,10
1954,0,10
1955,0,14
1956,0,13
1957,0,10
1958,0,16
1959,0,6
1960,0,6
1961,0,6
1962,0,13
1963,0,7
1964,0,8
1965,0,15
1966,0,5
1967,0,8
1968,0,0
1969,0,5
1970,0,6
1971,0,8
1972,0,6
1973,0,6
1974,0,9
1975,0,7
1976,0,9
1977,0,7
1978,0,0
1979,0,10
1980,0,0
1981,0,9
1982,0,12
1983,0,7
1984,0,6
1985,0,10
1986,0,9
1987,0,7
1988,0,0
1989,0,7
1990,0,14
1991,0,6
1992,0,0
1993,0,5
1994,0,5
1995,0,7
1996,0,11
1997,0,6
1998,0,0
1999,0,8
2000,0,5
2001,0,8
2002,0,0
2003,0,7
2004,0,5
2005,0,5
2006,0,10
2007,0,0
2008,0,0
2009,0,5
2010,0,5
2011,6,7
2012,10,11
2013,0,10
2014,5,10
2015,8,12
2016,10,13
2017,10,17
2018,5,19
2019,13,10
