year,F,M
1880,0,53
1881,0,66
1882,0,65
1883,0,43
1884,0,70
1885,0,54
1886,0,64
1887,0,47
1888,0,79
1889,0,68
1890,0,63
1891,0,65
1892,0,71
1893,0,40
1894,0,55
1895,0,55
1896,0,62
1897,0,54
1898,0,65
1899,0,56
1900,0,66
1901,0,68
1902,0,64
1903,0,50
1904,0,66
1905,0,76
1906,0,83
1907,0,56
1908,0,84
1909,0,102
1910,0,101
1911,0,101
1912,0,223
1913,0,258
1914,0,320
1915,5,424
1916,0,441
1917,5,409
1918,10,483
1919,6,430
1920,0,467
1921,5,437
1922,0,456
1923,0,448
1924,0,420
1925,6,434
1926,0,430
1927,0,417
1928,0,387
1929,0,363
1930,0,385
1931,0,350
1932,0,274
1933,0,294
1934,0,251
1935,0,223
1936,0,250
1937,0,239
1938,0,212
1939,0,210
1940,0,245
1941,0,235
1942,0,297
1943,0,289
1944,0,240
1945,0,244
1946,0,261
1947,0,257
1948,0,235
1949,0,189
1950,0,240
1951,0,252
1952,0,214
1953,0,211
1954,0,237
1955,0,204
1956,0,226
1957,0,239
1958,0,198
1959,0,190
1960,0,204
1961,0,205
1962,0,200
1963,0,221
1964,0,213
1965,0,208
1966,0,200
1967,0,205
1968,0,195
1969,0,183
1970,5,250
1971,0,266
1972,0,237
1973,5,276
1974,0,311
1975,7,421
1976,9,519
1977,7,680
1978,17,885
1979,30,994
1980,32,1163
1981,43,1454
1982,51,1801
1983,65,2049
1984,74,2339
1985,88,2724
1986,103,3202
1987,112,4093
1988,134,5586
1989,147,6885
1990,156,7912
1991,144,9054
1992,176,11454
1993,187,17580
1994,228,23190
1995,172,25904
1996,156,25661
1997,128,25118
1998,114,23477
1999,73,20767
2000,52,15944
2001,130,14955
2002,201,14541
2003,153,11689
2004,152,10745
2005,91,10111
2006,103,10289
2007,87,9195
2008,91,7986
2009,95,7285
2010,93,6904
2011,85,7031
2012,84,7004
2013,107,6487
2014,121,6307
2015,154,5809
2016,117,5362
2017,137,5046
2018,127,4670
2019,160,4369
