year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,5,0
1895,8,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,10,0
1903,8,0
1904,0,0
1905,9,0
1906,7,0
1907,9,0
1908,6,0
1909,9,0
1910,10,0
1911,13,0
1912,22,0
1913,15,0
1914,35,0
1915,49,0
1916,45,0
1917,46,0
1918,47,0
1919,45,0
1920,36,0
1921,45,5
1922,34,0
1923,43,0
1924,40,0
1925,39,0
1926,40,0
1927,40,0
1928,29,0
1929,24,0
1930,33,0
1931,17,0
1932,27,0
1933,41,0
1934,48,0
1935,45,0
1936,53,0
1937,47,0
1938,66,0
1939,67,0
1940,64,0
1941,67,0
1942,120,0
1943,124,0
1944,120,0
1945,116,0
1946,133,0
1947,147,0
1948,128,0
1949,150,0
1950,117,0
1951,136,0
1952,164,0
1953,144,0
1954,167,0
1955,158,0
1956,171,0
1957,174,0
1958,173,0
1959,193,0
1960,203,0
1961,214,0
1962,216,0
1963,236,0
1964,295,0
1965,305,0
1966,316,0
1967,385,0
1968,521,0
1969,549,8
1970,626,5
1971,578,5
1972,624,9
1973,675,8
1974,708,5
1975,724,11
1976,692,11
1977,744,7
1978,760,0
1979,830,6
1980,873,13
1981,1205,8
1982,1529,12
1983,1697,15
1984,2815,23
1985,3013,23
1986,3805,31
1987,5217,34
1988,6967,43
1989,7680,99
1990,8506,51
1991,9457,29
1992,10221,38
1993,10677,37
1994,10226,28
1995,10160,25
1996,10024,29
1997,8750,18
1998,8607,18
1999,8163,22
2000,7547,15
2001,7043,24
2002,6936,18
2003,6545,21
2004,6623,26
2005,6317,14
2006,6099,19
2007,5352,13
2008,4611,8
2009,4163,6
2010,4020,11
2011,3629,0
2012,3482,0
2013,3506,8
2014,3311,0
2015,3003,0
2016,2849,0
2017,2601,0
2018,2403,0
2019,2122,0
