year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,7
1888,0,0
1889,0,7
1890,0,5
1891,0,5
1892,0,5
1893,0,6
1894,0,7
1895,0,10
1896,0,10
1897,0,5
1898,0,11
1899,0,9
1900,0,11
1901,0,16
1902,0,15
1903,0,10
1904,0,19
1905,0,22
1906,0,14
1907,0,17
1908,0,28
1909,0,15
1910,0,35
1911,0,27
1912,0,45
1913,0,55
1914,0,81
1915,0,89
1916,0,123
1917,0,124
1918,0,126
1919,0,132
1920,0,110
1921,0,158
1922,0,171
1923,0,186
1924,0,205
1925,0,206
1926,5,212
1927,0,238
1928,0,281
1929,0,271
1930,0,268
1931,0,207
1932,0,222
1933,0,175
1934,0,176
1935,0,200
1936,0,176
1937,0,177
1938,0,171
1939,0,169
1940,0,169
1941,0,212
1942,0,198
1943,0,226
1944,0,244
1945,0,223
1946,5,290
1947,0,260
1948,0,310
1949,0,344
1950,6,320
1951,0,348
1952,0,386
1953,6,399
1954,6,409
1955,0,401
1956,5,420
1957,0,449
1958,7,440
1959,0,463
1960,8,483
1961,6,465
1962,0,474
1963,0,462
1964,5,530
1965,9,488
1966,0,516
1967,6,527
1968,5,494
1969,5,527
1970,7,575
1971,9,598
1972,5,592
1973,7,653
1974,7,651
1975,0,704
1976,0,652
1977,11,701
1978,9,700
1979,11,748
1980,8,820
1981,9,819
1982,7,780
1983,5,715
1984,5,675
1985,7,770
1986,7,808
1987,10,735
1988,5,803
1989,12,917
1990,9,972
1991,9,958
1992,5,1047
1993,9,1080
1994,6,997
1995,5,1042
1996,5,1034
1997,0,998
1998,7,955
1999,5,1025
2000,0,999
2001,0,979
2002,0,958
2003,0,932
2004,0,921
2005,0,844
2006,0,938
2007,0,908
2008,0,784
2009,0,683
2010,0,573
2011,0,542
2012,0,541
2013,0,539
2014,0,525
2015,0,470
2016,0,483
2017,0,462
2018,0,438
2019,0,414
