year,Girls,Boys
1880,0,0
1881,11,0
1882,7,0
1883,14,0
1884,25,0
1885,29,0
1886,26,0
1887,39,0
1888,41,0
1889,61,0
1890,85,0
1891,68,0
1892,77,0
1893,75,0
1894,83,7
1895,102,5
1896,108,0
1897,99,5
1898,124,5
1899,129,5
1900,196,0
1901,134,0
1902,210,14
1903,276,5
1904,276,5
1905,272,6
1906,278,10
1907,324,15
1908,370,10
1909,371,17
1910,453,15
1911,527,13
1912,745,25
1913,884,39
1914,1070,42
1915,1565,58
1916,1853,55
1917,1906,62
1918,2022,44
1919,2114,54
1920,2666,67
1921,3434,74
1922,3163,51
1923,3281,62
1924,3521,61
1925,3543,58
1926,4477,70
1927,4375,59
1928,4630,66
1929,4460,58
1930,4128,61
1931,3789,53
1932,3735,43
1933,3612,36
1934,3581,49
1935,3514,51
1936,3345,42
1937,2888,41
1938,2845,48
1939,2568,49
1940,2501,34
1941,2233,29
1942,2285,43
1943,1943,28
1944,1645,30
1945,1644,21
1946,1833,31
1947,2002,23
1948,1839,28
1949,1793,28
1950,1803,27
1951,1825,29
1952,1868,30
1953,1940,33
1954,2455,35
1955,2554,24
1956,2545,28
1957,2581,23
1958,2341,21
1959,2307,23
1960,2278,21
1961,2059,24
1962,1972,26
1963,1798,22
1964,1870,15
1965,1659,14
1966,1769,19
1967,1678,16
1968,1424,17
1969,1360,20
1970,1309,17
1971,1130,20
1972,918,24
1973,913,12
1974,969,10
1975,937,23
1976,988,16
1977,973,10
1978,1062,10
1979,1178,15
1980,1224,13
1981,1285,12
1982,1543,15
1983,1468,13
1984,1487,11
1985,1448,13
1986,1487,11
1987,1487,8
1988,1555,16
1989,1685,17
1990,1798,6
1991,1761,8
1992,1741,9
1993,1947,5
1994,1929,8
1995,1770,0
1996,1915,8
1997,2007,8
1998,2202,5
1999,2456,7
2000,2872,10
2001,2950,7
2002,3306,5
2003,3997,9
2004,3903,19
2005,4136,10
2006,4647,7
2007,5249,9
2008,5442,11
2009,5008,7
2010,4952,8
2011,5212,7
2012,5297,10
2013,5601,13
2014,5565,5
2015,5606,14
2016,5361,7
2017,4830,12
2018,4684,0
2019,4430,8
