year,Girls,Boys
1880,0,104
1881,0,116
1882,0,114
1883,0,107
1884,0,83
1885,0,96
1886,0,103
1887,0,84
1888,0,120
1889,0,93
1890,0,74
1891,0,87
1892,0,106
1893,0,87
1894,0,86
1895,0,78
1896,0,96
1897,0,88
1898,0,87
1899,0,74
1900,0,111
1901,0,71
1902,0,99
1903,0,82
1904,0,103
1905,0,101
1906,0,105
1907,0,127
1908,0,109
1909,0,113
1910,0,154
1911,0,189
1912,0,307
1913,5,349
1914,0,489
1915,0,574
1916,0,609
1917,0,614
1918,0,653
1919,0,542
1920,0,579
1921,5,583
1922,0,469
1923,7,428
1924,0,465
1925,6,452
1926,0,425
1927,0,389
1928,0,359
1929,0,306
1930,0,274
1931,0,299
1932,0,258
1933,0,235
1934,0,237
1935,0,238
1936,0,216
1937,0,222
1938,0,214
1939,0,216
1940,0,227
1941,0,230
1942,0,240
1943,0,252
1944,0,221
1945,0,209
1946,0,247
1947,0,269
1948,0,242
1949,0,300
1950,0,307
1951,0,299
1952,0,294
1953,0,324
1954,0,281
1955,0,353
1956,0,392
1957,6,428
1958,0,469
1959,0,583
1960,0,1019
1961,0,1579
1962,0,2150
1963,7,2345
1964,12,2851
1965,8,2563
1966,12,2502
1967,7,2525
1968,10,2543
1969,17,2865
1970,21,4318
1971,26,5855
1972,25,5745
1973,39,6841
1974,50,8425
1975,44,8651
1976,45,9946
1977,61,11038
1978,68,13922
1979,97,17060
1980,96,18873
1981,77,20040
1982,116,20104
1983,132,23494
1984,142,23938
1985,117,20171
1986,90,18164
1987,102,16928
1988,84,16463
1989,60,16930
1990,35,14708
1991,21,12303
1992,37,11903
1993,21,11531
1994,37,11018
1995,13,10483
1996,24,9555
1997,15,8805
1998,13,8357
1999,21,8223
2000,16,8133
2001,13,7752
2002,8,7751
2003,21,7684
2004,37,7473
2005,14,6841
2006,12,6798
2007,7,6786
2008,13,6095
2009,7,5672
2010,9,5106
2011,11,5206
2012,0,5316
2013,5,5243
2014,7,5331
2015,6,5396
2016,6,5207
2017,8,4924
2018,7,4695
2019,7,4168
