year,F,M
1880,0,43
1881,0,40
1882,0,58
1883,0,38
1884,0,48
1885,0,42
1886,0,34
1887,0,39
1888,0,46
1889,0,42
1890,0,59
1891,0,30
1892,0,44
1893,0,46
1894,0,50
1895,0,31
1896,0,39
1897,0,46
1898,0,43
1899,0,27
1900,0,56
1901,0,26
1902,0,37
1903,0,30
1904,0,49
1905,0,45
1906,0,46
1907,0,30
1908,0,45
1909,0,50
1910,0,52
1911,0,56
1912,0,85
1913,0,90
1914,0,110
1915,0,121
1916,0,135
1917,0,128
1918,0,134
1919,0,147
1920,0,180
1921,0,129
1922,0,142
1923,0,149
1924,0,138
1925,0,128
1926,0,143
1927,0,129
1928,0,128
1929,0,103
1930,0,122
1931,0,99
1932,0,91
1933,0,105
1934,0,93
1935,0,85
1936,0,106
1937,0,85
1938,0,93
1939,0,102
1940,0,100
1941,0,96
1942,0,113
1943,0,101
1944,0,92
1945,0,96
1946,5,100
1947,0,118
1948,0,96
1949,0,115
1950,0,109
1951,0,102
1952,0,100
1953,0,113
1954,0,118
1955,0,100
1956,0,97
1957,0,104
1958,0,96
1959,0,95
1960,0,83
1961,0,94
1962,0,81
1963,0,58
1964,0,82
1965,0,80
1966,0,72
1967,0,77
1968,0,52
1969,0,71
1970,0,75
1971,0,82
1972,0,77
1973,0,74
1974,0,67
1975,0,65
1976,0,75
1977,0,70
1978,0,81
1979,0,72
1980,0,81
1981,0,71
1982,8,91
1983,0,87
1984,0,81
1985,0,97
1986,0,91
1987,0,91
1988,0,108
1989,7,112
1990,0,136
1991,0,156
1992,9,156
1993,11,143
1994,10,170
1995,12,160
1996,19,178
1997,17,179
1998,18,166
1999,15,208
2000,11,211
2001,16,229
2002,18,281
2003,15,340
2004,29,370
2005,21,495
2006,22,754
2007,39,926
2008,38,1017
2009,25,1142
2010,40,1020
2011,49,1145
2012,45,1248
2013,36,1153
2014,51,1162
2015,74,1186
2016,62,1161
2017,84,1198
2018,79,1169
2019,66,1052
