year,Girls,Boys
1880,9,0
1881,13,0
1882,22,0
1883,11,0
1884,14,0
1885,27,0
1886,21,0
1887,22,0
1888,19,0
1889,29,0
1890,40,0
1891,33,0
1892,41,0
1893,31,0
1894,33,0
1895,42,0
1896,44,0
1897,28,0
1898,77,0
1899,45,0
1900,73,0
1901,54,0
1902,65,0
1903,60,0
1904,76,0
1905,90,0
1906,78,0
1907,94,0
1908,113,0
1909,108,0
1910,121,0
1911,164,0
1912,219,0
1913,240,0
1914,315,0
1915,427,0
1916,448,0
1917,500,0
1918,484,0
1919,472,0
1920,571,0
1921,631,0
1922,584,0
1923,615,0
1924,674,0
1925,573,0
1926,629,0
1927,567,0
1928,566,0
1929,480,0
1930,462,0
1931,452,0
1932,356,0
1933,263,0
1934,282,0
1935,248,0
1936,215,0
1937,175,0
1938,218,0
1939,194,0
1940,188,0
1941,156,0
1942,153,0
1943,135,0
1944,134,0
1945,105,0
1946,115,0
1947,112,0
1948,116,0
1949,111,0
1950,100,0
1951,68,0
1952,56,0
1953,46,0
1954,52,0
1955,26,0
1956,52,0
1957,55,0
1958,66,0
1959,65,0
1960,64,0
1961,70,0
1962,57,0
1963,49,0
1964,62,0
1965,65,0
1966,65,0
1967,55,0
1968,45,0
1969,83,0
1970,75,0
1971,58,0
1972,53,0
1973,64,0
1974,50,0
1975,46,0
1976,74,0
1977,55,0
1978,37,0
1979,50,0
1980,56,0
1981,55,0
1982,51,0
1983,50,0
1984,63,0
1985,53,0
1986,51,0
1987,50,0
1988,61,0
1989,89,0
1990,73,0
1991,79,0
1992,106,0
1993,103,0
1994,130,0
1995,194,0
1996,211,0
1997,241,0
1998,359,0
1999,521,0
2000,597,0
2001,862,0
2002,917,0
2003,1062,0
2004,1067,0
2005,1405,0
2006,1667,0
2007,1728,0
2008,1811,0
2009,2056,5
2010,2639,0
2011,2728,0
2012,3057,5
2013,3557,0
2014,4358,0
2015,3279,0
2016,2997,0
2017,2619,0
2018,1979,0
2019,1688,0
