year,Boys,Girls
1880,0,6
1881,0,9
1882,0,9
1883,0,12
1884,0,7
1885,0,10
1886,0,5
1887,0,0
1888,0,5
1889,0,7
1890,0,11
1891,0,9
1892,0,8
1893,0,0
1894,0,6
1895,0,8
1896,0,18
1897,0,6
1898,0,7
1899,0,7
1900,0,9
1901,0,7
1902,0,9
1903,0,12
1904,0,6
1905,0,7
1906,0,8
1907,0,13
1908,6,8
1909,0,9
1910,5,11
1911,9,22
1912,12,25
1913,7,31
1914,11,49
1915,13,48
1916,24,67
1917,15,72
1918,30,54
1919,19,52
1920,23,57
1921,32,60
1922,18,56
1923,21,51
1924,18,71
1925,18,68
1926,37,71
1927,25,70
1928,22,58
1929,13,48
1930,17,48
1931,16,42
1932,21,41
1933,15,40
1934,26,49
1935,31,45
1936,30,47
1937,25,45
1938,27,33
1939,28,33
1940,24,34
1941,32,32
1942,34,41
1943,38,34
1944,45,41
1945,47,36
1946,85,48
1947,102,47
1948,130,34
1949,144,37
1950,157,39
1951,252,39
1952,255,43
1953,281,34
1954,291,42
1955,341,36
1956,402,21
1957,465,38
1958,987,46
1959,1124,45
1960,1068,54
1961,1180,48
1962,1313,48
1963,1434,42
1964,2079,52
1965,3043,35
1966,1768,34
1967,1453,38
1968,1536,29
1969,1651,23
1970,2630,27
1971,3018,28
1972,2798,21
1973,2904,21
1974,2960,26
1975,3349,20
1976,4030,33
1977,4206,26
1978,3867,25
1979,4411,25
1980,4871,28
1981,4905,35
1982,5172,29
1983,4973,25
1984,6039,26
1985,7029,27
1986,7577,47
1987,7341,30
1988,7142,36
1989,7285,32
1990,7133,24
1991,6773,15
1992,6901,20
1993,7728,16
1994,8151,13
1995,8126,21
1996,7453,11
1997,7274,9
1998,7861,8
1999,7025,10
2000,6315,9
2001,6212,19
2002,6240,16
2003,5850,10
2004,5872,24
2005,5634,13
2006,5562,6
2007,5454,5
2008,6239,19
2009,6581,10
2010,5864,9
2011,5468,10
2012,5426,8
2013,5442,12
2014,5473,9
2015,5350,10
2016,4778,5
2017,4029,0
2018,3687,8
2019,3424,0
