year,F,M
1880,0,644
1881,5,588
1882,0,673
1883,0,623
1884,0,616
1885,0,599
1886,5,614
1887,0,520
1888,0,615
1889,0,561
1890,0,575
1891,0,521
1892,0,637
1893,0,520
1894,0,594
1895,0,562
1896,0,566
1897,0,555
1898,10,611
1899,0,578
1900,0,718
1901,0,479
1902,0,558
1903,0,550
1904,0,547
1905,0,620
1906,0,611
1907,0,708
1908,0,722
1909,0,766
1910,8,884
1911,6,1098
1912,8,1946
1913,8,2222
1914,12,2965
1915,21,3573
1916,16,3723
1917,12,3752
1918,17,4139
1919,21,3851
1920,22,4026
1921,17,4015
1922,24,3803
1923,25,3748
1924,24,3745
1925,15,3616
1926,26,3343
1927,35,3438
1928,35,3143
1929,29,3078
1930,24,3057
1931,30,2714
1932,23,2645
1933,16,2344
1934,23,2445
1935,17,2292
1936,12,2279
1937,14,2404
1938,8,2410
1939,12,2439
1940,13,2430
1941,14,2709
1942,17,3142
1943,16,3351
1944,16,3055
1945,14,3007
1946,15,3757
1947,12,4344
1948,11,4307
1949,22,4515
1950,18,4932
1951,16,5373
1952,12,5573
1953,20,5625
1954,16,5652
1955,25,6011
1956,22,6598
1957,25,6990
1958,31,7103
1959,25,7090
1960,24,8207
1961,24,8477
1962,37,8700
1963,34,9522
1964,39,10502
1965,35,9677
1966,51,10237
1967,49,9970
1968,58,10566
1969,42,11286
1970,51,11998
1971,54,10915
1972,45,10120
1973,52,10732
1974,56,11784
1975,61,12762
1976,57,13316
1977,77,16034
1978,84,16740
1979,127,18633
1980,94,19732
1981,116,20238
1982,158,22838
1983,186,25579
1984,152,25928
1985,207,30170
1986,212,33857
1987,223,36207
1988,213,35744
1989,147,34814
1990,105,33660
1991,93,31538
1992,101,30536
1993,74,27321
1994,64,26010
1995,56,25853
1996,45,25237
1997,50,25202
1998,52,23661
1999,39,23858
2000,45,23644
2001,44,22414
2002,32,22023
2003,39,22154
2004,101,21707
2005,32,20735
2006,22,19723
2007,28,18450
2008,30,16761
2009,22,14866
2010,15,14255
2011,11,13282
2012,21,12628
2013,14,11670
2014,11,11171
2015,10,10121
2016,16,9408
2017,14,8261
2018,10,7277
2019,11,6757
