year,Girls,Boys
1880,0,6
1881,0,7
1882,0,6
1883,0,8
1884,0,7
1885,0,0
1886,0,10
1887,0,0
1888,0,10
1889,0,7
1890,0,0
1891,0,10
1892,0,0
1893,0,0
1894,0,6
1895,0,5
1896,0,5
1897,0,5
1898,0,7
1899,0,5
1900,0,11
1901,0,6
1902,0,7
1903,0,6
1904,0,0
1905,0,0
1906,0,14
1907,0,8
1908,0,6
1909,0,0
1910,0,11
1911,0,13
1912,0,16
1913,0,16
1914,0,31
1915,0,31
1916,0,37
1917,0,48
1918,0,50
1919,0,48
1920,0,54
1921,0,45
1922,0,48
1923,0,58
1924,0,49
1925,5,66
1926,0,68
1927,0,54
1928,0,59
1929,0,59
1930,5,60
1931,0,40
1932,0,58
1933,0,45
1934,0,55
1935,0,46
1936,7,38
1937,0,52
1938,0,53
1939,0,43
1940,0,49
1941,0,41
1942,0,51
1943,0,42
1944,0,42
1945,0,32
1946,0,40
1947,0,36
1948,0,44
1949,0,23
1950,0,31
1951,0,32
1952,0,20
1953,0,25
1954,0,20
1955,0,19
1956,0,26
1957,0,30
1958,0,24
1959,0,12
1960,0,15
1961,0,19
1962,0,13
1963,0,15
1964,0,9
1965,0,8
1966,0,8
1967,0,5
1968,0,9
1969,0,8
1970,0,10
1971,0,11
1972,0,7
1973,0,5
1974,0,7
1975,0,8
1976,0,6
1977,0,7
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,5
1984,0,0
1985,0,0
1986,0,10
1987,0,7
1988,0,0
1989,0,5
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
