year,Girls,Boys
1880,5,0
1881,9,0
1882,7,0
1883,7,0
1884,13,0
1885,6,0
1886,10,0
1887,0,0
1888,12,0
1889,9,0
1890,16,0
1891,8,0
1892,7,0
1893,10,0
1894,10,0
1895,10,0
1896,12,0
1897,8,0
1898,16,0
1899,13,0
1900,18,0
1901,6,0
1902,16,0
1903,15,0
1904,9,0
1905,26,0
1906,18,0
1907,21,0
1908,15,0
1909,13,0
1910,11,0
1911,34,0
1912,24,0
1913,23,0
1914,32,0
1915,43,0
1916,34,0
1917,51,0
1918,57,0
1919,58,0
1920,66,0
1921,67,0
1922,67,0
1923,64,0
1924,61,0
1925,60,0
1926,71,0
1927,89,0
1928,82,0
1929,83,0
1930,99,5
1931,73,0
1932,67,0
1933,59,0
1934,84,0
1935,78,0
1936,80,0
1937,63,0
1938,79,0
1939,70,0
1940,66,0
1941,79,0
1942,88,0
1943,108,0
1944,114,0
1945,121,0
1946,133,0
1947,167,0
1948,226,7
1949,234,0
1950,223,0
1951,258,0
1952,287,0
1953,324,0
1954,387,0
1955,387,0
1956,469,0
1957,476,6
1958,541,0
1959,578,6
1960,619,0
1961,647,0
1962,688,0
1963,768,6
1964,757,6
1965,812,0
1966,818,0
1967,845,0
1968,923,8
1969,961,9
1970,1048,11
1971,1065,6
1972,1086,9
1973,1095,13
1974,1178,8
1975,1157,15
1976,1164,10
1977,1137,12
1978,1140,16
1979,1139,9
1980,1324,15
1981,1440,14
1982,1361,16
1983,1307,23
1984,1390,15
1985,1468,22
1986,1640,21
1987,1646,13
1988,1663,22
1989,2271,29
1990,2612,39
1991,2650,20
1992,2327,22
1993,2366,26
1994,2211,15
1995,2359,15
1996,2307,12
1997,2319,12
1998,2261,8
1999,2111,6
2000,2426,8
2001,2515,11
2002,2535,8
2003,2593,0
2004,2347,7
2005,2354,11
2006,2413,6
2007,2227,0
2008,1955,6
2009,1823,7
2010,1574,0
2011,1332,0
2012,1459,0
2013,1343,0
2014,1533,0
2015,1546,0
2016,1434,0
2017,1452,0
2018,1446,0
2019,1381,6
