year,F,M
1880,5,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,0,0
1887,5,0
1888,5,0
1889,0,0
1890,6,0
1891,0,0
1892,5,0
1893,9,0
1894,5,0
1895,6,0
1896,7,0
1897,16,0
1898,9,0
1899,11,0
1900,21,0
1901,8,0
1902,10,0
1903,17,0
1904,21,0
1905,22,0
1906,28,0
1907,17,0
1908,21,0
1909,24,0
1910,41,0
1911,33,0
1912,42,0
1913,57,0
1914,68,0
1915,89,0
1916,83,0
1917,120,0
1918,88,0
1919,108,0
1920,86,0
1921,125,0
1922,93,0
1923,131,0
1924,137,0
1925,139,0
1926,138,0
1927,137,0
1928,116,0
1929,122,0
1930,116,0
1931,113,0
1932,248,0
1933,325,0
1934,390,0
1935,391,0
1936,351,0
1937,340,0
1938,323,0
1939,319,0
1940,298,0
1941,325,0
1942,401,0
1943,363,0
1944,333,0
1945,357,0
1946,409,0
1947,499,0
1948,469,0
1949,538,0
1950,489,0
1951,518,0
1952,531,0
1953,594,0
1954,648,0
1955,673,0
1956,698,0
1957,729,0
1958,722,0
1959,693,0
1960,645,7
1961,692,0
1962,779,0
1963,683,0
1964,698,0
1965,694,0
1966,714,6
1967,1030,6
1968,1078,0
1969,981,6
1970,1002,0
1971,985,5
1972,944,5
1973,886,5
1974,972,5
1975,1371,6
1976,1430,0
1977,1693,10
1978,1733,11
1979,1781,10
1980,1670,9
1981,1572,10
1982,1727,13
1983,2078,12
1984,1649,16
1985,1490,18
1986,1321,13
1987,1467,14
1988,1426,15
1989,1271,20
1990,1210,12
1991,1107,13
1992,999,9
1993,940,8
1994,730,0
1995,646,5
1996,578,0
1997,549,6
1998,589,5
1999,488,8
2000,496,11
2001,396,0
2002,455,6
2003,421,0
2004,369,5
2005,371,8
2006,377,9
2007,388,10
2008,374,6
2009,470,13
2010,409,0
2011,422,9
2012,388,5
2013,349,5
2014,340,0
2015,329,0
2016,340,7
2017,288,0
2018,288,0
2019,255,0
