year,F,M
1880,24,0
1881,29,0
1882,27,0
1883,41,0
1884,33,0
1885,32,0
1886,41,0
1887,32,0
1888,38,0
1889,33,0
1890,49,0
1891,43,0
1892,40,0
1893,48,0
1894,41,0
1895,33,0
1896,46,0
1897,57,0
1898,35,0
1899,39,0
1900,37,0
1901,24,0
1902,25,0
1903,38,0
1904,24,0
1905,28,0
1906,32,0
1907,27,0
1908,18,0
1909,18,0
1910,20,0
1911,26,0
1912,27,0
1913,30,0
1914,48,0
1915,65,0
1916,59,0
1917,57,0
1918,49,0
1919,42,0
1920,42,0
1921,48,0
1922,45,0
1923,43,0
1924,29,0
1925,32,0
1926,34,0
1927,25,0
1928,22,0
1929,20,0
1930,33,0
1931,15,0
1932,20,0
1933,17,0
1934,15,0
1935,20,0
1936,10,0
1937,9,0
1938,9,0
1939,8,0
1940,10,0
1941,5,0
1942,11,0
1943,18,0
1944,8,0
1945,8,0
1946,7,0
1947,0,0
1948,12,0
1949,0,0
1950,13,0
1951,6,0
1952,8,0
1953,6,0
1954,9,0
1955,6,0
1956,0,0
1957,7,0
1958,6,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,6,0
1964,0,0
1965,7,0
1966,0,0
1967,5,0
1968,5,0
1969,7,0
1970,8,0
1971,5,0
1972,0,0
1973,5,0
1974,0,0
1975,0,0
1976,7,0
1977,10,0
1978,7,0
1979,5,0
1980,8,0
1981,7,0
1982,0,0
1983,0,0
1984,7,0
1985,7,0
1986,0,0
1987,0,0
1988,10,0
1989,5,0
1990,7,0
1991,12,0
1992,5,0
1993,6,0
1994,0,0
1995,7,0
1996,0,0
1997,11,0
1998,7,0
1999,10,0
2000,10,0
2001,22,0
2002,18,0
2003,30,0
2004,37,0
2005,47,0
2006,63,0
2007,68,0
2008,65,0
2009,73,0
2010,77,0
2011,60,0
2012,59,0
2013,81,0
2014,78,0
2015,90,0
2016,81,0
2017,87,0
2018,108,0
2019,105,0
