year,F,M
1880,0,211
1881,0,209
1882,0,225
1883,0,187
1884,0,236
1885,0,205
1886,0,206
1887,0,180
1888,0,237
1889,0,185
1890,0,202
1891,0,172
1892,0,202
1893,0,218
1894,0,199
1895,0,199
1896,0,232
1897,0,172
1898,0,180
1899,0,178
1900,0,260
1901,0,162
1902,0,216
1903,0,195
1904,0,203
1905,0,210
1906,0,204
1907,0,279
1908,0,246
1909,5,255
1910,0,324
1911,0,426
1912,0,803
1913,5,937
1914,7,1169
1915,11,1432
1916,9,1584
1917,5,1664
1918,7,1591
1919,7,1422
1920,7,1474
1921,0,1533
1922,0,1359
1923,6,1293
1924,5,1382
1925,6,1223
1926,0,1151
1927,10,1093
1928,8,1047
1929,10,986
1930,5,872
1931,0,792
1932,8,775
1933,0,659
1934,6,616
1935,0,702
1936,5,613
1937,0,675
1938,7,666
1939,0,722
1940,0,760
1941,0,818
1942,0,860
1943,0,924
1944,0,865
1945,5,891
1946,8,965
1947,0,1081
1948,0,1130
1949,5,1184
1950,7,1165
1951,0,1212
1952,8,1283
1953,5,1261
1954,0,1235
1955,7,1172
1956,0,1237
1957,7,1260
1958,9,1185
1959,9,1161
1960,13,1200
1961,8,1229
1962,9,1220
1963,5,1306
1964,10,1291
1965,10,1322
1966,8,1372
1967,10,1457
1968,16,1775
1969,22,2017
1970,17,2468
1971,20,2364
1972,17,2115
1973,31,2260
1974,40,2359
1975,29,2440
1976,33,2446
1977,32,2707
1978,36,2744
1979,35,3061
1980,52,3284
1981,58,4241
1982,83,4594
1983,78,4809
1984,119,6495
1985,147,8291
1986,207,10608
1987,216,11837
1988,331,13337
1989,237,14522
1990,223,16189
1991,193,17639
1992,210,20067
1993,178,20525
1994,164,20099
1995,143,19447
1996,92,17961
1997,80,17111
1998,82,17463
1999,96,17416
2000,64,17287
2001,50,16715
2002,84,17716
2003,55,17712
2004,115,17924
2005,63,18123
2006,51,18227
2007,38,18137
2008,44,18701
2009,34,18237
2010,43,16757
2011,34,15704
2012,28,15240
2013,30,14910
2014,33,15427
2015,22,14558
2016,18,13418
2017,21,12540
2018,20,12049
2019,23,11230
