year,F,M
1880,0,14
1881,0,6
1882,0,8
1883,0,9
1884,0,6
1885,0,8
1886,0,10
1887,0,8
1888,0,0
1889,0,8
1890,0,8
1891,0,0
1892,0,6
1893,0,8
1894,0,9
1895,0,8
1896,0,5
1897,0,8
1898,0,10
1899,0,6
1900,0,5
1901,0,13
1902,0,0
1903,0,10
1904,0,15
1905,0,15
1906,0,14
1907,0,0
1908,0,19
1909,0,19
1910,0,21
1911,0,24
1912,0,33
1913,0,45
1914,0,42
1915,0,56
1916,0,57
1917,0,58
1918,0,76
1919,0,70
1920,0,99
1921,0,91
1922,0,104
1923,0,109
1924,0,104
1925,6,90
1926,0,80
1927,0,104
1928,0,121
1929,0,100
1930,0,123
1931,0,81
1932,0,86
1933,0,104
1934,0,93
1935,0,87
1936,0,88
1937,0,78
1938,0,80
1939,0,75
1940,0,82
1941,0,93
1942,0,105
1943,0,109
1944,0,104
1945,0,107
1946,0,110
1947,0,126
1948,0,140
1949,0,133
1950,0,151
1951,0,134
1952,0,149
1953,0,181
1954,0,140
1955,0,152
1956,0,153
1957,0,182
1958,0,169
1959,0,206
1960,0,213
1961,0,200
1962,0,230
1963,0,225
1964,0,261
1965,0,250
1966,0,277
1967,6,296
1968,0,298
1969,5,335
1970,6,346
1971,0,396
1972,9,370
1973,8,403
1974,11,522
1975,9,495
1976,8,489
1977,13,589
1978,7,582
1979,9,636
1980,6,738
1981,20,820
1982,5,890
1983,16,940
1984,10,920
1985,13,1042
1986,19,1059
1987,10,1102
1988,16,1221
1989,19,1307
1990,17,1498
1991,23,1523
1992,20,1709
1993,23,2104
1994,13,1964
1995,10,1915
1996,11,2170
1997,8,2202
1998,15,2178
1999,13,2370
2000,6,2355
2001,11,2601
2002,7,2439
2003,6,2327
2004,8,2392
2005,6,2573
2006,0,2598
2007,5,2720
2008,6,2507
2009,0,2255
2010,0,2089
2011,0,2159
2012,0,1945
2013,0,1796
2014,5,1710
2015,0,1673
2016,0,1786
2017,0,1753
2018,0,1741
2019,0,1698
