year,Girls,Boys
1880,0,0
1881,0,7
1882,0,0
1883,0,6
1884,0,8
1885,0,5
1886,0,0
1887,0,0
1888,0,0
1889,0,6
1890,0,6
1891,0,10
1892,0,0
1893,0,6
1894,0,6
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,12
1901,0,6
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,6
1912,0,9
1913,0,10
1914,0,11
1915,0,16
1916,0,16
1917,0,14
1918,0,17
1919,0,10
1920,0,13
1921,0,13
1922,0,15
1923,0,13
1924,0,16
1925,0,13
1926,0,9
1927,0,19
1928,0,10
1929,0,8
1930,0,11
1931,0,14
1932,0,16
1933,0,14
1934,0,16
1935,0,0
1936,0,6
1937,0,6
1938,0,7
1939,0,7
1940,0,11
1941,0,9
1942,0,14
1943,0,11
1944,0,10
1945,0,12
1946,0,9
1947,0,9
1948,0,8
1949,0,14
1950,0,8
1951,0,11
1952,0,7
1953,0,6
1954,0,10
1955,0,7
1956,0,7
1957,0,9
1958,0,8
1959,0,5
1960,0,9
1961,0,6
1962,0,11
1963,0,6
1964,0,7
1965,0,7
1966,0,8
1967,0,9
1968,0,11
1969,0,12
1970,0,12
1971,0,14
1972,0,15
1973,0,23
1974,0,30
1975,0,35
1976,0,37
1977,0,44
1978,0,48
1979,0,51
1980,0,51
1981,0,38
1982,0,48
1983,0,39
1984,0,49
1985,0,44
1986,0,43
1987,0,40
1988,0,54
1989,0,47
1990,0,53
1991,0,49
1992,0,56
1993,0,51
1994,0,57
1995,0,69
1996,0,81
1997,0,91
1998,0,94
1999,0,79
2000,0,110
2001,0,112
2002,0,130
2003,0,106
2004,0,95
2005,0,111
2006,0,105
2007,0,123
2008,0,103
2009,0,99
2010,0,97
2011,0,85
2012,0,106
2013,0,90
2014,0,100
2015,0,77
2016,0,64
2017,0,69
2018,0,59
2019,0,56
